epoch,train_loss,train_acc,quantization_error
0,0.18520287109375,0.9340199828147888,1.807812077458948e-05
1,0.22171705078125,0.9208400249481201,1.9080751371802762e-05
2,0.26280875,0.905780017375946,1.9561877707019448e-05
3,0.28861294921875,0.8969399929046631,2.023255183303263e-05
4,0.31921064453125,0.8868399858474731,2.077944009215571e-05
5,0.338693125,0.8796399831771851,2.160116309823934e-05
6,0.361295625,0.8725600242614746,2.1652002033079043e-05
7,0.38509328125,0.864300012588501,2.2505368178826757e-05
8,0.426859296875,0.8507599830627441,2.385391780990176e-05
9,0.4327955859375,0.8487799763679504,2.533806582505349e-05
10,0.45020640625,0.8435999751091003,2.6113671992789023e-05
11,0.45974,0.8398600220680237,2.6370034902356565e-05
12,0.474091015625,0.8346400260925293,2.666588443389628e-05
13,0.486840859375,0.8307200074195862,2.789923019008711e-05
14,0.4953469140625,0.8281199932098389,2.820822555804625e-05
15,0.5065601953125,0.8245999813079834,2.952354225271847e-05
16,0.5099852734375,0.8222600221633911,3.088311859755777e-05
17,0.503810390625,0.8276799917221069,3.1064952054293826e-05
18,0.500741015625,0.8266599774360657,3.1934978323988616e-05
19,0.5135208984375,0.8222600221633911,3.294081398053095e-05
20,0.486171015625,0.8318799734115601,3.3351476304233074e-05
21,0.491177578125,0.8309599757194519,3.461351661826484e-05
22,0.4912665625,0.8316599726676941,3.507360816001892e-05
23,0.48358015625,0.8330000042915344,3.511221075314097e-05
24,0.487519921875,0.8315600156784058,3.6314770113676786e-05
25,0.4820808984375,0.831820011138916,3.542276317602955e-05
26,0.481390078125,0.8335199952125549,3.733524863491766e-05
27,0.479668984375,0.8339999914169312,3.5796459997072816e-05
28,0.48026484375,0.8331400156021118,3.6685814848169684e-05
29,0.484332265625,0.8315799832344055,3.717781146406196e-05
30,0.481221328125,0.8346400260925293,3.635352186392993e-05
31,0.4806101171875,0.8353999853134155,3.6715911846840754e-05
32,0.4700496875,0.8374199867248535,3.869524516630918e-05
33,0.48231171875,0.8301799893379211,3.824480518233031e-05
34,0.473496796875,0.835860013961792,3.87387080991175e-05
35,0.47671640625,0.8349199891090393,3.719330197782256e-05
36,0.4764957421875,0.8367199897766113,3.907803329639137e-05
37,0.4750006640625,0.8366600275039673,3.7924568459857255e-05
38,0.477553359375,0.8351600170135498,3.9416656363755465e-05
39,0.4682105078125,0.8380200266838074,3.941488466807641e-05
40,0.471068203125,0.8367400169372559,3.8809881516499445e-05
41,0.478314140625,0.833899974822998,3.8074100302765146e-05
42,0.478603828125,0.8350800275802612,3.958552042604424e-05
43,0.465497109375,0.8379999995231628,3.805149390245788e-05
44,0.4662283984375,0.8389800190925598,3.82186372007709e-05
45,0.4604940625,0.839900016784668,3.8007616240065545e-05
46,0.4716951171875,0.8382599949836731,3.88453045161441e-05
47,0.470960546875,0.837660014629364,3.779153121286072e-05
48,0.4683872265625,0.8388800024986267,3.9474496588809416e-05
49,0.46903125,0.8384600281715393,3.834312883554958e-05
50,0.476267734375,0.8365600109100342,3.9578346331836656e-05
51,0.4723969140625,0.8376399874687195,4.03263584303204e-05
52,0.4691591796875,0.8380200266838074,3.929312515538186e-05
53,0.472023515625,0.8371800184249878,3.988260868936777e-05
54,0.4658559375,0.8378599882125854,3.976799052907154e-05
55,0.4714053515625,0.8375200033187866,3.91142166336067e-05
56,0.46565578125,0.8399999737739563,3.859090793412179e-05
57,0.476971328125,0.8370000123977661,3.808487599599175e-05
58,0.4740719921875,0.836080014705658,3.868205749313347e-05
59,0.4566190234375,0.8425599932670593,3.891618689522147e-05
60,0.469087578125,0.8382400274276733,3.859838398057036e-05
61,0.465344375,0.8387600183486938,4.044159868499264e-05
62,0.4657644140625,0.8389800190925598,3.895196641678922e-05
63,0.4712859375,0.8361999988555908,3.9569640648551285e-05
64,0.469606015625,0.8375599980354309,3.715410639415495e-05
65,0.460372109375,0.8421400189399719,3.8189358747331426e-05
66,0.4560885546875,0.8428800106048584,3.9472659409511834e-05
67,0.462671953125,0.839739978313446,3.812735667452216e-05
68,0.4637140625,0.839680016040802,3.863826714223251e-05
69,0.461950078125,0.8404399752616882,3.858202398987487e-05
70,0.4612000390625,0.8412399888038635,3.881368684233166e-05
71,0.467652421875,0.8374800086021423,3.8580852560698986e-05
72,0.4637468359375,0.8408399820327759,3.774105789489113e-05
73,0.470191953125,0.8380399942398071,3.749230018001981e-05
74,0.47212375,0.8353599905967712,3.911933526978828e-05
75,0.466339296875,0.8413599729537964,3.8073812902439386e-05
76,0.465612421875,0.839139997959137,3.7917274312349036e-05
