epoch,train_loss,train_acc,quantization_error
0,2.06291640625,0.22050000727176666,0.0
1,1.7702825,0.34880000352859497,0.0
2,1.647488125,0.40733999013900757,0.0
3,1.46764578125,0.4709399938583374,0.0
4,1.32264375,0.5247600078582764,0.0
5,1.21908265625,0.5656200051307678,0.0
6,1.118446640625,0.6056200265884399,0.0
7,1.056486796875,0.6269199848175049,0.0
8,1.011016171875,0.6434800028800964,0.0
9,0.974115390625,0.6588199734687805,0.0
10,0.9459096875,0.6683599948883057,0.0
11,0.898655078125,0.6848999857902527,0.0
12,0.86735625,0.6998599767684937,0.0
13,0.8318234375,0.7111600041389465,0.0
14,0.80280421875,0.7229800224304199,0.0
15,0.77157078125,0.7345399856567383,0.0
16,0.7653678125,0.7369199991226196,0.0
17,0.730078359375,0.7486400008201599,0.0
18,0.714256328125,0.7524999976158142,0.0
19,0.691593125,0.7619799971580505,0.0
20,0.6685528125,0.7696200013160706,0.0
21,0.655574296875,0.773360013961792,0.0
22,0.6403746484375,0.779420018196106,0.0
23,0.6280126953125,0.785260021686554,0.0
24,0.6171828515625,0.7876999974250793,0.0
25,0.5997858203125,0.7925000190734863,0.0
26,0.59592671875,0.7969200015068054,0.0
27,0.5827020703125,0.7992600202560425,0.0
28,0.58031765625,0.8009399771690369,0.0
29,0.5767303125,0.7997999787330627,0.0
30,0.565953203125,0.8070200085639954,0.0
31,0.561656640625,0.8060399889945984,0.0
32,0.551487421875,0.8090199828147888,0.0
33,0.5471809375,0.8122400045394897,0.0
34,0.542193046875,0.813979983329773,0.0
35,0.543416640625,0.8128200173377991,0.0
36,0.53780828125,0.8141599893569946,0.0
37,0.5349973046875,0.8156999945640564,0.0
38,0.531692421875,0.8171399831771851,0.0
39,0.527655625,0.8186600208282471,0.0
40,0.5186259765625,0.8218600153923035,0.0
41,0.5245289453125,0.8190600275993347,0.0
42,0.512720546875,0.8222200274467468,0.0
43,0.5151283984375,0.8223400115966797,0.0
44,0.502791328125,0.8259400129318237,0.0
45,0.5071313671875,0.8246399760246277,0.0
46,0.5071804296875,0.8255000114440918,0.0
47,0.5106143359375,0.8227999806404114,0.0
48,0.503616875,0.8273599743843079,0.0
49,0.4998846875,0.8268399834632874,0.0
50,0.494740625,0.8284800052642822,0.0
51,0.496912265625,0.828819990158081,0.0
52,0.4886890625,0.8308799862861633,0.0
53,0.4916896875,0.8289999961853027,0.0
54,0.489911875,0.8306400179862976,0.0
55,0.4787892578125,0.8346199989318848,0.0
56,0.4870913671875,0.8311799764633179,0.0
57,0.480356875,0.8338800072669983,0.0
58,0.485313203125,0.8330199718475342,0.0
59,0.47928765625,0.8344799876213074,0.0
60,0.4759398046875,0.8360999822616577,0.0
61,0.467510078125,0.8380600214004517,0.0
62,0.4802168359375,0.8334000110626221,0.0
63,0.4812246875,0.8330399990081787,0.0
64,0.474524609375,0.8383399844169617,0.0
65,0.468915078125,0.8384400010108948,0.0
66,0.4627333203125,0.841159999370575,0.0
67,0.4616803125,0.8396400213241577,0.0
68,0.4648225,0.8377000093460083,0.0
69,0.468970078125,0.8380799889564514,0.0
70,0.4623346484375,0.8384600281715393,0.0
71,0.466053828125,0.839739978313446,0.0
72,0.4614230078125,0.8418999910354614,0.0
73,0.46394828125,0.8387600183486938,0.0
74,0.454851953125,0.8423799872398376,0.0
75,0.46088328125,0.8415600061416626,0.0
76,0.455904921875,0.8426200151443481,0.0
77,0.4549323828125,0.8432199954986572,0.0
78,0.4613848046875,0.8416000008583069,0.0
79,0.461701640625,0.8398399949073792,0.0
80,0.4604902734375,0.8402600288391113,0.0
81,0.4696145703125,0.8370599746704102,0.0
82,0.3457352734375,0.8800600171089172,0.0
83,0.2969297265625,0.8955000042915344,0.0
84,0.28354244140625,0.9002199769020081,0.0
85,0.266959140625,0.9052000045776367,0.0
86,0.25990197265625,0.9079200029373169,0.0
87,0.2505308203125,0.9115800261497498,0.0
88,0.2463923828125,0.9129199981689453,0.0
89,0.2383240234375,0.9149799942970276,0.0
90,0.2301057421875,0.9173200130462646,0.0
91,0.230716953125,0.9179800152778625,0.0
92,0.22814646484375,0.9185400009155273,0.0
93,0.22403396484375,0.9200999736785889,0.0
94,0.21425390625,0.9240999817848206,0.0
95,0.2136096875,0.9224399924278259,0.0
96,0.2119433984375,0.9237200021743774,0.0
97,0.20796486328125,0.9256399869918823,0.0
98,0.2069302734375,0.9255200028419495,0.0
99,0.20371734375,0.9268199801445007,0.0
100,0.19790791015625,0.9285200238227844,0.0
101,0.196602890625,0.9298800230026245,0.0
102,0.19455248046875,0.9311599731445312,0.0
103,0.186330078125,0.9333800077438354,0.0
104,0.18719646484375,0.9323199987411499,0.0
105,0.18743625,0.9338399767875671,0.0
106,0.18352373046875,0.9334999918937683,0.0
107,0.1823905078125,0.9337599873542786,0.0
108,0.1808545703125,0.9362000226974487,0.0
109,0.17888078125,0.9362999796867371,0.0
110,0.17322041015625,0.9368600249290466,0.0
111,0.17430580078125,0.9371200203895569,0.0
112,0.1780397265625,0.9360399842262268,0.0
113,0.16821626953125,0.9390199780464172,0.0
114,0.16884615234375,0.9390599727630615,0.0
115,0.167068828125,0.9406800270080566,0.0
116,0.1651720703125,0.9416000247001648,0.0
117,0.16540328125,0.9403799772262573,0.0
118,0.164162890625,0.9411200284957886,0.0
119,0.16383029296875,0.940500020980835,0.0
120,0.16259330078125,0.9412599802017212,0.0
121,0.162618759765625,0.9412800073623657,0.0
122,0.15929650390625,0.9415599703788757,0.0
123,0.1311121484375,0.9520999789237976,0.0
124,0.123117451171875,0.9564200043678284,0.0
125,0.120777939453125,0.9566599726676941,0.0
126,0.11648150390625,0.9583799839019775,0.0
127,0.113382509765625,0.9600200057029724,0.0
128,0.111059306640625,0.960099995136261,0.0
129,0.110046650390625,0.9613999724388123,0.0
130,0.10784482421875,0.9614400267601013,0.0
131,0.105290224609375,0.9630600214004517,0.0
132,0.106306181640625,0.9612799882888794,0.0
133,0.1036478125,0.9629600048065186,0.0
134,0.103487265625,0.9634199738502502,0.0
135,0.101823828125,0.9637600183486938,0.0
136,0.100919501953125,0.9640399813652039,0.0
137,0.103833173828125,0.9623399972915649,0.0
138,0.09953791015625,0.964460015296936,0.0
139,0.100835771484375,0.9644799828529358,0.0
140,0.098378310546875,0.965499997138977,0.0
141,0.09943798828125,0.9650400280952454,0.0
142,0.094596015625,0.9660000205039978,0.0
143,0.094486796875,0.9662600159645081,0.0
144,0.095138994140625,0.9664599895477295,0.0
145,0.0953309375,0.9660599827766418,0.0
146,0.09140111328125,0.9680600166320801,0.0
147,0.09065021484375,0.9674599766731262,0.0
148,0.0907478125,0.9672799706459045,0.0
149,0.093901328125,0.9667800068855286,0.0
150,0.089660302734375,0.9682400226593018,0.0
151,0.090300908203125,0.9682599902153015,0.0
152,0.086848818359375,0.9684600234031677,0.0
153,0.087060869140625,0.9682199954986572,0.0
154,0.089090419921875,0.9686800241470337,0.0
155,0.0873805859375,0.9682000279426575,0.0
156,0.088518955078125,0.9684200286865234,0.0
157,0.083191171875,0.9710999727249146,0.0
158,0.08510853515625,0.9700999855995178,0.0
159,0.082630087890625,0.9706000089645386,0.0
160,0.08693138671875,0.9688599705696106,0.0
161,0.082174765625,0.9706000089645386,0.0
162,0.083555849609375,0.9694799780845642,0.0
163,0.08362298828125,0.9696400165557861,0.0
