epoch,train_loss,train_acc,quantization_error
0,0.1350467578125,0.9540200233459473,0.0009956816211342812
1,0.157520283203125,0.944320023059845,0.0010646891314536333
2,0.19734748046875,0.9299600124359131,0.0011226439382880926
3,0.21097,0.9258599877357483,0.0011776647297665477
4,0.23068611328125,0.9170600175857544,0.001231251866556704
5,0.2545312109375,0.9091399908065796,0.0012887404300272465
6,0.270031953125,0.9049400091171265,0.001345506520010531
7,0.29173337890625,0.897819995880127,0.0013659679098054767
8,0.313536953125,0.8902999758720398,0.001446407986804843
9,0.322650703125,0.885860025882721,0.001498492551036179
10,0.3340025390625,0.8834400177001953,0.0015354362549260259
11,0.338919765625,0.8821399807929993,0.0015891632065176964
12,0.3506243359375,0.8786200284957886,0.0016550811706110835
13,0.35413640625,0.8764200210571289,0.0017304607899859548
14,0.36332953125,0.8746799826622009,0.0017779581248760223
15,0.370269375,0.8707000017166138,0.0018610889092087746
16,0.38623859375,0.8677399754524231,0.0019420096650719643
17,0.3732369140625,0.8722400069236755,0.0019558032508939505
18,0.36559078125,0.8736000061035156,0.002003953093662858
19,0.3677552734375,0.8735600113868713,0.0020757708698511124
20,0.362283984375,0.8748800158500671,0.002069216687232256
21,0.3500665234375,0.8792200088500977,0.0020991198252886534
22,0.35038140625,0.876800000667572,0.0021416181698441505
23,0.3522331640625,0.8795599937438965,0.002158199669793248
24,0.34270296875,0.8815400004386902,0.002167148981243372
25,0.3508021484375,0.8781800270080566,0.002192471642047167
26,0.3425236328125,0.8812000155448914,0.002192795043811202
27,0.3531359375,0.8791999816894531,0.0021921410225331783
28,0.3329770703125,0.8829399943351746,0.002189500257372856
29,0.3408054296875,0.8818600177764893,0.0021874879021197557
30,0.33856390625,0.8820199966430664,0.002218189649283886
31,0.3413230078125,0.8822199702262878,0.002228683792054653
32,0.340009921875,0.883679986000061,0.002259041415527463
33,0.3387715625,0.883620023727417,0.0022399912122637033
34,0.3391991015625,0.8836600184440613,0.0022547594271600246
35,0.3315965234375,0.8851000070571899,0.0022241633851081133
36,0.3337283984375,0.8850399851799011,0.002231431659311056
37,0.3327535546875,0.8851600289344788,0.00225827656686306
38,0.33779765625,0.882860004901886,0.0022517789620906115
39,0.3307390625,0.8861799836158752,0.0022492362186312675
40,0.3290552734375,0.886900007724762,0.002223492367193103
41,0.336935234375,0.8833600282669067,0.0022567007690668106
42,0.329876328125,0.8846799731254578,0.002228335477411747
43,0.32069525390625,0.8884599804878235,0.0022132310550659895
44,0.331901015625,0.8840799927711487,0.0022565401159226894
45,0.33135578125,0.8847000002861023,0.0022415451239794493
46,0.33776125,0.8843799829483032,0.0021792699117213488
47,0.3348041796875,0.8848199844360352,0.002246841788291931
48,0.3238983203125,0.8871600031852722,0.002250950550660491
49,0.32404771484375,0.8886200189590454,0.002254324033856392
50,0.3325509375,0.8847600221633911,0.00226589385420084
51,0.322565859375,0.8879600167274475,0.002219271846115589
52,0.3135862109375,0.8917999863624573,0.0022321545984596014
53,0.3252344140625,0.8871999979019165,0.002234153915196657
54,0.329049140625,0.8865000009536743,0.0022780203726142645
55,0.3288162890625,0.8865200281143188,0.0022660118993371725
56,0.32542822265625,0.886680006980896,0.0022647837176918983
57,0.31878619140625,0.8898800015449524,0.002238751156255603
58,0.3260301171875,0.8885599970817566,0.002249418990686536
59,0.317550234375,0.8914399743080139,0.0022540863137692213
60,0.325103671875,0.8876799941062927,0.0022374705877155066
61,0.32039845703125,0.889519989490509,0.002270270837470889
62,0.32340408203125,0.8867599964141846,0.002264230279251933
63,0.323053125,0.8874800205230713,0.0022418273147195578
64,0.33239328125,0.8856199979782104,0.00227474607527256
65,0.31949052734375,0.89028000831604,0.0022423062473535538
66,0.31815875,0.8900799751281738,0.002242745365947485
67,0.32654703125,0.88646000623703,0.002258526859804988
68,0.3250528515625,0.8872600197792053,0.002275799633935094
69,0.32144009765625,0.8891000151634216,0.0022375225089490414
70,0.3159598046875,0.8914200067520142,0.002220593160018325
71,0.3284298046875,0.8868399858474731,0.002205732511356473
72,0.31447185546875,0.891480028629303,0.002219235757365823
73,0.3219215234375,0.8888000249862671,0.002225781325250864
74,0.32594904296875,0.8857600092887878,0.002249469980597496
75,0.31728814453125,0.8909400105476379,0.002217408735305071
76,0.31745763671875,0.889460027217865,0.002219750778749585
77,0.3161711328125,0.8900600075721741,0.0022331986110657454
78,0.3126573828125,0.8923799991607666,0.002230124780908227
79,0.3138998046875,0.8911200165748596,0.0022317019756883383
80,0.31537189453125,0.8911399841308594,0.0021936276461929083
81,0.31863314453125,0.8890799880027771,0.002214104635640979
82,0.217934609375,0.9236800074577332,0.00224044406786561
83,0.17461404296875,0.9398999810218811,0.0022446629591286182
84,0.1642483984375,0.9430199861526489,0.0022484720684587955
85,0.15447291015625,0.9464600086212158,0.002246529096737504
86,0.146272060546875,0.9490200281143188,0.0022391085512936115
87,0.142309775390625,0.950760006904602,0.0022315511014312506
88,0.143097587890625,0.9496200084686279,0.002221212489530444
89,0.134044287109375,0.9530799984931946,0.0022221629042178392
90,0.132294619140625,0.953719973564148,0.0022090876009315252
91,0.12912478515625,0.9546999931335449,0.0022072559222579002
92,0.130967294921875,0.9531999826431274,0.002191363601014018
93,0.125685234375,0.9552199840545654,0.0021835635416209698
