epoch,train_loss,train_acc,test_acc,quantization_error
0,0.03561855224609375,"tensor(0.9876, device='cuda:0')",0.0009363646386191249
1,0.043200517578125,"tensor(0.9844, device='cuda:0')",0.0009433839586563408
2,0.0699826806640625,"tensor(0.9750, device='cuda:0')",0.000962347723543644
3,0.096069326171875,"tensor(0.9665, device='cuda:0')",0.0009958043228834867
4,0.11174703125,"tensor(0.9599, device='cuda:0')",0.0010077354963868856
5,0.13248861328125,"tensor(0.9525, device='cuda:0')",0.0010348426876589656
6,0.14083123046875,"tensor(0.9495, device='cuda:0')",0.0010662638815119863
7,0.16778294921875,"tensor(0.9412, device='cuda:0')",0.0010876931482926011
8,0.17593400390625,"tensor(0.9374, device='cuda:0')",0.0011305860243737698
9,0.190229140625,"tensor(0.9322, device='cuda:0')",0.001169998780824244
10,0.20435220703125,"tensor(0.9284, device='cuda:0')",0.0012181405909359455
11,0.21600685546875,"tensor(0.9252, device='cuda:0')",0.001290156040340662
12,0.23049625,"tensor(0.9187, device='cuda:0')",0.0013522306689992547
13,0.23541796875,"tensor(0.9173, device='cuda:0')",0.0014201408484950662
14,0.23671845703125,"tensor(0.9169, device='cuda:0')",0.0014873845502734184
15,0.24448318359375,"tensor(0.9147, device='cuda:0')",0.0015468016499653459
16,0.24903923828125,"tensor(0.9130, device='cuda:0')",0.001591112813912332
17,0.24160462890625,"tensor(0.9147, device='cuda:0')",0.0016753034433349967
18,0.2401270703125,"tensor(0.9149, device='cuda:0')",0.0017099191900342703
19,0.242775390625,"tensor(0.9164, device='cuda:0')",0.0017432719469070435
20,0.231330703125,"tensor(0.9199, device='cuda:0')",0.001783855026587844
21,0.22786375,"tensor(0.9213, device='cuda:0')",0.0017833267338573933
22,0.22600875,"tensor(0.9206, device='cuda:0')",0.0017953113419935107
23,0.23243599609375,"tensor(0.9187, device='cuda:0')",0.0018070434452965856
24,0.2244604296875,"tensor(0.9209, device='cuda:0')",0.0018419408006593585
25,0.2275434765625,"tensor(0.9205, device='cuda:0')",0.001859102863818407
26,0.2170626171875,"tensor(0.9247, device='cuda:0')",0.0018427955219522119
27,0.22663044921875,"tensor(0.9203, device='cuda:0')",0.0018718056380748749
28,0.219881953125,"tensor(0.9234, device='cuda:0')",0.0018513635732233524
29,0.2175801953125,"tensor(0.9238, device='cuda:0')",0.0018763771513476968
30,0.2138731640625,"tensor(0.9249, device='cuda:0')",0.0019054048461839557
31,0.2147974609375,"tensor(0.9248, device='cuda:0')",0.001921624643728137
32,0.2147098828125,"tensor(0.9257, device='cuda:0')",0.0019256024388596416
33,0.21377048828125,"tensor(0.9248, device='cuda:0')",0.001896423869766295
34,0.2115278125,"tensor(0.9261, device='cuda:0')",0.001879767281934619
35,0.217780078125,"tensor(0.9228, device='cuda:0')",0.0018928155768662691
36,0.2147465234375,"tensor(0.9240, device='cuda:0')",0.0019053347641602159
37,0.20947912109375,"tensor(0.9265, device='cuda:0')",0.0018887626938521862
