epoch,train_loss,train_acc,test_acc,quantization_error
0,2.04622078125,"tensor(0.2292, device='cuda:0')",0.0
1,1.56660984375,"tensor(0.4102, device='cuda:0')",0.0
2,1.318924375,"tensor(0.5215, device='cuda:0')",0.0
3,1.094553984375,"tensor(0.6038, device='cuda:0')",0.0
4,0.9547875,"tensor(0.6612, device='cuda:0')",0.0
5,0.836239375,"tensor(0.7068, device='cuda:0')",0.0
6,0.7223003125,"tensor(0.7482, device='cuda:0')",0.0
7,0.67571328125,"tensor(0.7651, device='cuda:0')",0.0
8,0.622948984375,"tensor(0.7838, device='cuda:0')",0.0
9,0.5821378515625,"tensor(0.7981, device='cuda:0')",0.0
10,0.5456228515625,"tensor(0.8118, device='cuda:0')",0.0
11,0.520948046875,"tensor(0.8205, device='cuda:0')",0.0
12,0.496186015625,"tensor(0.8294, device='cuda:0')",0.0
13,0.474101875,"tensor(0.8351, device='cuda:0')",0.0
14,0.4515699609375,"tensor(0.8448, device='cuda:0')",0.0
15,0.4371023046875,"tensor(0.8496, device='cuda:0')",0.0
16,0.4291028125,"tensor(0.8501, device='cuda:0')",0.0
17,0.409648984375,"tensor(0.8585, device='cuda:0')",0.0
18,0.39484859375,"tensor(0.8638, device='cuda:0')",0.0
19,0.3784999609375,"tensor(0.8699, device='cuda:0')",0.0
20,0.3664009375,"tensor(0.8737, device='cuda:0')",0.0
21,0.346560859375,"tensor(0.8802, device='cuda:0')",0.0
22,0.3440053125,"tensor(0.8831, device='cuda:0')",0.0
23,0.3363846875,"tensor(0.8846, device='cuda:0')",0.0
24,0.3230223828125,"tensor(0.8883, device='cuda:0')",0.0
25,0.31395421875,"tensor(0.8915, device='cuda:0')",0.0
26,0.3042881640625,"tensor(0.8954, device='cuda:0')",0.0
27,0.30048380859375,"tensor(0.8970, device='cuda:0')",0.0
28,0.2944484765625,"tensor(0.8975, device='cuda:0')",0.0
29,0.29131306640625,"tensor(0.8986, device='cuda:0')",0.0
30,0.28724234375,"tensor(0.9004, device='cuda:0')",0.0
31,0.278533671875,"tensor(0.9023, device='cuda:0')",0.0
32,0.2778583203125,"tensor(0.9032, device='cuda:0')",0.0
33,0.27760287109375,"tensor(0.9040, device='cuda:0')",0.0
34,0.26025009765625,"tensor(0.9101, device='cuda:0')",0.0
35,0.26196150390625,"tensor(0.9095, device='cuda:0')",0.0
36,0.2558879296875,"tensor(0.9114, device='cuda:0')",0.0
37,0.25899271484375,"tensor(0.9094, device='cuda:0')",0.0
38,0.25811982421875,"tensor(0.9101, device='cuda:0')",0.0
39,0.2462233203125,"tensor(0.9126, device='cuda:0')",0.0
40,0.2426842578125,"tensor(0.9147, device='cuda:0')",0.0
41,0.24187544921875,"tensor(0.9157, device='cuda:0')",0.0
