epoch,train_loss,train_acc,test_acc,quantization_error
0,0.03090073974609375,"tensor(0.9900, device='cuda:0')",0.00022061470372136682
1,0.0376995849609375,"tensor(0.9868, device='cuda:0')",0.0002245576906716451
2,0.0669691015625,"tensor(0.9754, device='cuda:0')",0.00022830042871646583
3,0.10101458984375,"tensor(0.9648, device='cuda:0')",0.00023401263752020895
4,0.12587505859375,"tensor(0.9547, device='cuda:0')",0.00023818269255571067
5,0.135438515625,"tensor(0.9514, device='cuda:0')",0.00024757671053521335
6,0.155247431640625,"tensor(0.9450, device='cuda:0')",0.0002557453990448266
7,0.16790654296875,"tensor(0.9404, device='cuda:0')",0.00026597644318826497
8,0.1797792578125,"tensor(0.9356, device='cuda:0')",0.00027399876853451133
9,0.1964806640625,"tensor(0.9300, device='cuda:0')",0.0002828124852385372
10,0.20699453125,"tensor(0.9257, device='cuda:0')",0.0002958360710181296
11,0.21800232421875,"tensor(0.9226, device='cuda:0')",0.00030453785439021885
12,0.2331540234375,"tensor(0.9177, device='cuda:0')",0.0003200791834387928
13,0.23498017578125,"tensor(0.9159, device='cuda:0')",0.0003337774833198637
14,0.24022916015625,"tensor(0.9155, device='cuda:0')",0.00035049146390520036
15,0.24351177734375,"tensor(0.9150, device='cuda:0')",0.0003612735599745065
16,0.26199416015625,"tensor(0.9086, device='cuda:0')",0.0003782437415793538
17,0.2458564453125,"tensor(0.9139, device='cuda:0')",0.00038904190296307206
18,0.24496615234375,"tensor(0.9152, device='cuda:0')",0.0004009998810943216
19,0.24487037109375,"tensor(0.9146, device='cuda:0')",0.0004067813861183822
20,0.238253125,"tensor(0.9175, device='cuda:0')",0.00041224787128157914
21,0.234498046875,"tensor(0.9170, device='cuda:0')",0.0004211865598335862
22,0.2349519140625,"tensor(0.9168, device='cuda:0')",0.00042771664448082447
23,0.23113001953125,"tensor(0.9208, device='cuda:0')",0.00042740540811792016
24,0.22752431640625,"tensor(0.9194, device='cuda:0')",0.0004303170717321336
25,0.23622302734375,"tensor(0.9163, device='cuda:0')",0.00043349573388695717
26,0.22118294921875,"tensor(0.9229, device='cuda:0')",0.0004402837948873639
27,0.2249878125,"tensor(0.9205, device='cuda:0')",0.0004396147560328245
28,0.22148064453125,"tensor(0.9217, device='cuda:0')",0.00043932930566370487
29,0.22155138671875,"tensor(0.9236, device='cuda:0')",0.00043551920680329204
30,0.2309161328125,"tensor(0.9182, device='cuda:0')",0.00043974979780614376
31,0.22681369140625,"tensor(0.9204, device='cuda:0')",0.00044949434231966734
32,0.21572373046875,"tensor(0.9243, device='cuda:0')",0.000443357159383595
33,0.22566056640625,"tensor(0.9211, device='cuda:0')",0.0004461625649128109
34,0.210425,"tensor(0.9267, device='cuda:0')",0.00044818638707511127
35,0.21894380859375,"tensor(0.9235, device='cuda:0')",0.000447542843176052
36,0.2193799609375,"tensor(0.9233, device='cuda:0')",0.00044531820458360016
37,0.21449732421875,"tensor(0.9237, device='cuda:0')",0.00044995153439231217
38,0.216033828125,"tensor(0.9248, device='cuda:0')",0.0004510828002821654
39,0.21364923828125,"tensor(0.9243, device='cuda:0')",0.0004494503082241863
40,0.214781796875,"tensor(0.9246, device='cuda:0')",0.00045652943663299084
41,0.2202328125,"tensor(0.9234, device='cuda:0')",0.0004574485355988145
42,0.214094765625,"tensor(0.9256, device='cuda:0')",0.00045804562978446484
43,0.21276453125,"tensor(0.9257, device='cuda:0')",0.00045808061258867383
44,0.21802552734375,"tensor(0.9239, device='cuda:0')",0.0004587936564348638
45,0.2140126953125,"tensor(0.9253, device='cuda:0')",0.0004591963079292327
46,0.21601958984375,"tensor(0.9244, device='cuda:0')",0.00046488409861922264
47,0.2149193359375,"tensor(0.9256, device='cuda:0')",0.0004599277162924409
48,0.2154516015625,"tensor(0.9247, device='cuda:0')",0.0004599591775331646
49,0.209438359375,"tensor(0.9265, device='cuda:0')",0.000456998503068462
50,0.21062603515625,"tensor(0.9257, device='cuda:0')",0.000456998503068462
51,0.21691908203125,"tensor(0.9222, device='cuda:0')",0.00045549304923042655
52,0.2106169921875,"tensor(0.9260, device='cuda:0')",0.0004604410205502063
53,0.2128528515625,"tensor(0.9260, device='cuda:0')",0.00045788445277139544
54,0.2071336328125,"tensor(0.9268, device='cuda:0')",0.000458758877357468
55,0.21816,"tensor(0.9233, device='cuda:0')",0.00045671677798964083
56,0.20281240234375,"tensor(0.9293, device='cuda:0')",0.000452144886367023
57,0.210701640625,"tensor(0.9254, device='cuda:0')",0.00046438153367489576
58,0.2105836328125,"tensor(0.9252, device='cuda:0')",0.00045764315291307867
59,0.21782583984375,"tensor(0.9242, device='cuda:0')",0.00045806291745975614
60,0.206591484375,"tensor(0.9270, device='cuda:0')",0.0004586784925777465
61,0.20022537109375,"tensor(0.9303, device='cuda:0')",0.00045261543709784746
62,0.2065841796875,"tensor(0.9281, device='cuda:0')",0.0004505139368120581
63,0.2077484765625,"tensor(0.9263, device='cuda:0')",0.00045426940778270364
64,0.210217890625,"tensor(0.9254, device='cuda:0')",0.00045652026892639697
65,0.21150529296875,"tensor(0.9249, device='cuda:0')",0.00045485279406420887
66,0.20338642578125,"tensor(0.9276, device='cuda:0')",0.0004591876349877566
67,0.2082855859375,"tensor(0.9287, device='cuda:0')",0.0004603418637998402
68,0.210342109375,"tensor(0.9272, device='cuda:0')",0.00045795596088282764
69,0.21027427734375,"tensor(0.9254, device='cuda:0')",0.00046367745380848646
70,0.20498291015625,"tensor(0.9273, device='cuda:0')",0.00046679595834575593
71,0.21029162109375,"tensor(0.9265, device='cuda:0')",0.00046242933603934944
72,0.20343921875,"tensor(0.9284, device='cuda:0')",0.0004573996411636472
73,0.206001015625,"tensor(0.9272, device='cuda:0')",0.00045837656944058836
74,0.2076768359375,"tensor(0.9265, device='cuda:0')",0.00046035059494897723
75,0.2080296484375,"tensor(0.9270, device='cuda:0')",0.0004535857297014445
76,0.206217890625,"tensor(0.9268, device='cuda:0')",0.00046128276153467596
77,0.2071494921875,"tensor(0.9269, device='cuda:0')",0.00045816623605787754
78,0.2082248046875,"tensor(0.9265, device='cuda:0')",0.000458687252830714
79,0.21205568359375,"tensor(0.9250, device='cuda:0')",0.000459410366602242
80,0.20322390625,"tensor(0.9276, device='cuda:0')",0.00045800080988556147
81,0.20957904296875,"tensor(0.9269, device='cuda:0')",0.00046094864956103265
82,0.120913603515625,"tensor(0.9589, device='cuda:0')",0.00046264397678896785
83,0.093937197265625,"tensor(0.9680, device='cuda:0')",0.00046074725105427206
84,0.085329423828125,"tensor(0.9721, device='cuda:0')",0.00046083988854661584
85,0.07636818359375,"tensor(0.9747, device='cuda:0')",0.0004583283152896911
86,0.0705161279296875,"tensor(0.9766, device='cuda:0')",0.0004562495741993189
87,0.06713978515625,"tensor(0.9776, device='cuda:0')",0.00045375918853096664
88,0.06413884765625,"tensor(0.9787, device='cuda:0')",0.00045020278776064515
89,0.059825908203125,"tensor(0.9802, device='cuda:0')",0.00044862570939585567
90,0.060499501953125,"tensor(0.9802, device='cuda:0')",0.0004466316313482821
91,0.055502275390625,"tensor(0.9814, device='cuda:0')",0.0004440399934537709
92,0.0555002978515625,"tensor(0.9817, device='cuda:0')",0.0004396995063871145
93,0.0517682763671875,"tensor(0.9825, device='cuda:0')",0.0004390215326566249
94,0.05134095703125,"tensor(0.9833, device='cuda:0')",0.00043390554492361844
95,0.0492281298828125,"tensor(0.9838, device='cuda:0')",0.0004301408480387181
96,0.047459365234375,"tensor(0.9847, device='cuda:0')",0.0004275701940059662
97,0.045602412109375,"tensor(0.9850, device='cuda:0')",0.000422829034505412
98,0.0446450244140625,"tensor(0.9855, device='cuda:0')",0.00041888479609042406
99,0.043998046875,"tensor(0.9855, device='cuda:0')",0.0004154676862526685
100,0.04252181640625,"tensor(0.9857, device='cuda:0')",0.00041004305239766836
101,0.04043871826171875,"tensor(0.9863, device='cuda:0')",0.00040641039959155023
102,0.0396906494140625,"tensor(0.9872, device='cuda:0')",0.00040305263246409595
103,0.03932559326171875,"tensor(0.9867, device='cuda:0')",0.00040013188845478
104,0.03807083984375,"tensor(0.9868, device='cuda:0')",0.0003956671280320734
105,0.036567666015625,"tensor(0.9887, device='cuda:0')",0.0003913759137503803
106,0.0361661962890625,"tensor(0.9887, device='cuda:0')",0.0003894259862136096
107,0.03557158935546875,"tensor(0.9884, device='cuda:0')",0.0003846641629934311
108,0.036717509765625,"tensor(0.9878, device='cuda:0')",0.000379274133592844
109,0.03506304443359375,"tensor(0.9885, device='cuda:0')",0.00037786338361911476
110,0.0322026806640625,"tensor(0.9898, device='cuda:0')",0.0003750485775526613
111,0.03242546875,"tensor(0.9896, device='cuda:0')",0.0003713728510774672
112,0.033202060546875,"tensor(0.9894, device='cuda:0')",0.00036747424746863544
113,0.0320423974609375,"tensor(0.9894, device='cuda:0')",0.0003633720916695893
114,0.03198145263671875,"tensor(0.9896, device='cuda:0')",0.0003600472991820425
115,0.030205859375,"tensor(0.9901, device='cuda:0')",0.0003569551627151668
116,0.0301501123046875,"tensor(0.9900, device='cuda:0')",0.0003510728420224041
117,0.02934156982421875,"tensor(0.9907, device='cuda:0')",0.00034973269794136286
118,0.02875802490234375,"tensor(0.9906, device='cuda:0')",0.0003459349100012332
119,0.0283347705078125,"tensor(0.9912, device='cuda:0')",0.000342260260367766
120,0.02800697265625,"tensor(0.9908, device='cuda:0')",0.00034111097920686007
121,0.02706503173828125,"tensor(0.9916, device='cuda:0')",0.00033638172317296267
122,0.02694219970703125,"tensor(0.9913, device='cuda:0')",0.0003345653531141579
123,0.02311626220703125,"tensor(0.9932, device='cuda:0')",0.0003334413340780884
124,0.02051824951171875,"tensor(0.9942, device='cuda:0')",0.00033333274768665433
125,0.020121318359375,"tensor(0.9943, device='cuda:0')",0.0003334634529892355
126,0.01945147216796875,"tensor(0.9942, device='cuda:0')",0.00033446293673478067
127,0.0198091845703125,"tensor(0.9941, device='cuda:0')",0.00033330509904772043
128,0.01921285888671875,"tensor(0.9947, device='cuda:0')",0.0003328577149659395
129,0.01862348388671875,"tensor(0.9949, device='cuda:0')",0.0003330481704324484
130,0.01832959716796875,"tensor(0.9952, device='cuda:0')",0.0003327684535179287
131,0.01811913330078125,"tensor(0.9952, device='cuda:0')",0.0003320951946079731
132,0.0175708154296875,"tensor(0.9955, device='cuda:0')",0.0003318068338558078
133,0.017433724365234375,"tensor(0.9953, device='cuda:0')",0.00033118369174189866
134,0.01715730712890625,"tensor(0.9956, device='cuda:0')",0.0003303805133327842
135,0.017924765625,"tensor(0.9950, device='cuda:0')",0.00033090001670643687
136,0.0165909765625,"tensor(0.9955, device='cuda:0')",0.0003306312719359994
137,0.0175517919921875,"tensor(0.9953, device='cuda:0')",0.000330377952195704
138,0.017188773193359375,"tensor(0.9957, device='cuda:0')",0.0003301934921182692
139,0.015624892578125,"tensor(0.9960, device='cuda:0')",0.0003299308300483972
140,0.0170647607421875,"tensor(0.9949, device='cuda:0')",0.00032961388933472335
141,0.015911907958984374,"tensor(0.9960, device='cuda:0')",0.00032892043236643076
142,0.015987420654296876,"tensor(0.9960, device='cuda:0')",0.0003281720564700663
143,0.01609781005859375,"tensor(0.9959, device='cuda:0')",0.0003280432429164648
144,0.016418675537109375,"tensor(0.9959, device='cuda:0')",0.00032754387939348817
145,0.0155359130859375,"tensor(0.9958, device='cuda:0')",0.0003274179180152714
146,0.01553845947265625,"tensor(0.9960, device='cuda:0')",0.0003264576371293515
147,0.01563387939453125,"tensor(0.9963, device='cuda:0')",0.00032581790583208203
148,0.016624893798828123,"tensor(0.9956, device='cuda:0')",0.00032603973522782326
149,0.0165721826171875,"tensor(0.9957, device='cuda:0')",0.00032562518026679754
150,0.01587816650390625,"tensor(0.9960, device='cuda:0')",0.0003250215668231249
151,0.0148610546875,"tensor(0.9964, device='cuda:0')",0.0003247849817853421
152,0.016255006103515626,"tensor(0.9958, device='cuda:0')",0.00032479193760082126
153,0.0156303564453125,"tensor(0.9959, device='cuda:0')",0.00032368392567150295
154,0.015444110107421876,"tensor(0.9961, device='cuda:0')",0.0003239567740820348
155,0.014298763427734375,"tensor(0.9963, device='cuda:0')",0.0003231208538636565
156,0.0158908740234375,"tensor(0.9956, device='cuda:0')",0.0003236760967411101
157,0.015140849609375,"tensor(0.9963, device='cuda:0')",0.00032360784825868905
158,0.0146955029296875,"tensor(0.9961, device='cuda:0')",0.00032282277243211865
159,0.015146151123046875,"tensor(0.9966, device='cuda:0')",0.0003222100203856826
