epoch,train_loss,train_acc,test_acc,quantization_error
0,0.51475140625,"tensor(0.8499, device='cuda:0')",0.05870593339204788
1,0.2636704296875,"tensor(0.9079, device='cuda:0')",0.061857543885707855
2,0.2279371484375,"tensor(0.9197, device='cuda:0')",0.06482081115245819
3,0.228823203125,"tensor(0.9199, device='cuda:0')",0.06778029352426529
4,0.22573453125,"tensor(0.9208, device='cuda:0')",0.07126367092132568
5,0.22678349609375,"tensor(0.9183, device='cuda:0')",0.07501950860023499
6,0.238252734375,"tensor(0.9153, device='cuda:0')",0.07801631093025208
7,0.24370185546875,"tensor(0.9157, device='cuda:0')",0.08092513680458069
8,0.26125328125,"tensor(0.9083, device='cuda:0')",0.08609212189912796
9,0.2633432421875,"tensor(0.9076, device='cuda:0')",0.08853665739297867
10,0.2700514453125,"tensor(0.9058, device='cuda:0')",0.09213045984506607
11,0.2808940234375,"tensor(0.9006, device='cuda:0')",0.09437195211648941
12,0.3006811328125,"tensor(0.8934, device='cuda:0')",0.09991652518510818
13,0.29794779296875,"tensor(0.8954, device='cuda:0')",0.10193826258182526
14,0.30133505859375,"tensor(0.8952, device='cuda:0')",0.10487304627895355
15,0.31949875,"tensor(0.8890, device='cuda:0')",0.10778862982988358
16,0.3221176171875,"tensor(0.8887, device='cuda:0')",0.10961394757032394
17,0.3244279296875,"tensor(0.8872, device='cuda:0')",0.11371180415153503
18,0.3262615625,"tensor(0.8869, device='cuda:0')",0.11613750457763672
19,0.318004453125,"tensor(0.8886, device='cuda:0')",0.11723343282938004
20,0.3186211328125,"tensor(0.8896, device='cuda:0')",0.12129314243793488
21,0.31053505859375,"tensor(0.8931, device='cuda:0')",0.11961459368467331
22,0.30814203125,"tensor(0.8930, device='cuda:0')",0.11861864477396011
23,0.318015078125,"tensor(0.8894, device='cuda:0')",0.11820273101329803
24,0.310596875,"tensor(0.8912, device='cuda:0')",0.11565469205379486
25,0.3117487109375,"tensor(0.8915, device='cuda:0')",0.11540240794420242
26,0.31397404296875,"tensor(0.8909, device='cuda:0')",0.11575289070606232
27,0.309351640625,"tensor(0.8929, device='cuda:0')",0.11530261486768723
28,0.30924263671875,"tensor(0.8924, device='cuda:0')",0.11436258256435394
