epoch,train_loss,train_acc,test_acc,quantization_error
0,0.26169611328125,"tensor(0.9152, device='cuda:0')",0.002905943663790822
1,0.2125615234375,"tensor(0.9268, device='cuda:0')",0.0030679909978061914
2,0.2267665625,"tensor(0.9197, device='cuda:0')",0.003248542081564665
3,0.25228146484375,"tensor(0.9109, device='cuda:0')",0.0035090064629912376
4,0.26965138671875,"tensor(0.9042, device='cuda:0')",0.003769082250073552
5,0.2928713671875,"tensor(0.8970, device='cuda:0')",0.004093802534043789
6,0.292403671875,"tensor(0.8981, device='cuda:0')",0.004348020069301128
7,0.31984541015625,"tensor(0.8893, device='cuda:0')",0.004660071339458227
8,0.3304399609375,"tensor(0.8855, device='cuda:0')",0.005066302139312029
9,0.344889453125,"tensor(0.8796, device='cuda:0')",0.00537090701982379
10,0.35364234375,"tensor(0.8770, device='cuda:0')",0.005835626274347305
11,0.36520625,"tensor(0.8737, device='cuda:0')",0.006244862452149391
12,0.3622733984375,"tensor(0.8752, device='cuda:0')",0.006499789655208588
13,0.373666015625,"tensor(0.8710, device='cuda:0')",0.006899051833897829
14,0.37893078125,"tensor(0.8679, device='cuda:0')",0.007198289968073368
15,0.3722013671875,"tensor(0.8739, device='cuda:0')",0.007597091607749462
16,0.38316828125,"tensor(0.8664, device='cuda:0')",0.00790247693657875
17,0.37338609375,"tensor(0.8700, device='cuda:0')",0.008157211355865002
18,0.3674846875,"tensor(0.8714, device='cuda:0')",0.008241398259997368
19,0.3672817578125,"tensor(0.8716, device='cuda:0')",0.008391974493861198
20,0.3539989453125,"tensor(0.8765, device='cuda:0')",0.008588171564042568
21,0.3613277734375,"tensor(0.8746, device='cuda:0')",0.008752447552978992
22,0.3599840625,"tensor(0.8766, device='cuda:0')",0.008714836090803146
23,0.365161171875,"tensor(0.8735, device='cuda:0')",0.009039650671184063
24,0.351807265625,"tensor(0.8783, device='cuda:0')",0.008946681395173073
25,0.3476896484375,"tensor(0.8796, device='cuda:0')",0.009069019928574562
26,0.348659921875,"tensor(0.8790, device='cuda:0')",0.009129751473665237
27,0.3519442578125,"tensor(0.8769, device='cuda:0')",0.009158222004771233
28,0.34502109375,"tensor(0.8791, device='cuda:0')",0.009314093738794327
29,0.3419175,"tensor(0.8818, device='cuda:0')",0.009256470948457718
30,0.343161328125,"tensor(0.8813, device='cuda:0')",0.009366480633616447
31,0.343077421875,"tensor(0.8817, device='cuda:0')",0.009343803860247135
32,0.3465459765625,"tensor(0.8800, device='cuda:0')",0.009351521730422974
33,0.3472744140625,"tensor(0.8792, device='cuda:0')",0.009417932480573654
34,0.3405022265625,"tensor(0.8803, device='cuda:0')",0.009233527816832066
35,0.3395243359375,"tensor(0.8827, device='cuda:0')",0.009342966601252556
36,0.34755796875,"tensor(0.8788, device='cuda:0')",0.00937709677964449
37,0.336961796875,"tensor(0.8835, device='cuda:0')",0.009444041177630424
38,0.335313671875,"tensor(0.8834, device='cuda:0')",0.009363879449665546
39,0.340218671875,"tensor(0.8823, device='cuda:0')",0.009359084069728851
40,0.339749140625,"tensor(0.8833, device='cuda:0')",0.009432664141058922
41,0.3395519921875,"tensor(0.8817, device='cuda:0')",0.00935449544340372
42,0.340192890625,"tensor(0.8830, device='cuda:0')",0.009461783803999424
43,0.338512890625,"tensor(0.8816, device='cuda:0')",0.009473597630858421
44,0.34066796875,"tensor(0.8809, device='cuda:0')",0.009459738619625568
45,0.3342094921875,"tensor(0.8840, device='cuda:0')",0.009535680525004864
46,0.340422109375,"tensor(0.8824, device='cuda:0')",0.009403493255376816
47,0.345930703125,"tensor(0.8804, device='cuda:0')",0.009439057670533657
48,0.335496953125,"tensor(0.8844, device='cuda:0')",0.009527246467769146
49,0.325380234375,"tensor(0.8854, device='cuda:0')",0.009417127817869186
50,0.33379,"tensor(0.8837, device='cuda:0')",0.009440131485462189
51,0.335602734375,"tensor(0.8833, device='cuda:0')",0.0094450693577528
52,0.3260615625,"tensor(0.8855, device='cuda:0')",0.009404315613210201
53,0.3306866796875,"tensor(0.8855, device='cuda:0')",0.00946890190243721
54,0.3331936328125,"tensor(0.8843, device='cuda:0')",0.009352730587124825
55,0.3295715625,"tensor(0.8856, device='cuda:0')",0.009410875849425793
56,0.33667171875,"tensor(0.8812, device='cuda:0')",0.009432395920157433
57,0.3283440625,"tensor(0.8851, device='cuda:0')",0.009446857497096062
58,0.33374890625,"tensor(0.8838, device='cuda:0')",0.009401400573551655
59,0.3347249609375,"tensor(0.8853, device='cuda:0')",0.009344764053821564
60,0.330599140625,"tensor(0.8856, device='cuda:0')",0.009427543729543686
61,0.33111859375,"tensor(0.8839, device='cuda:0')",0.00931843277066946
62,0.3311679296875,"tensor(0.8852, device='cuda:0')",0.009401177056133747
63,0.33479375,"tensor(0.8829, device='cuda:0')",0.009541907347738743
64,0.3230791015625,"tensor(0.8858, device='cuda:0')",0.009442134760320187
65,0.322067421875,"tensor(0.8874, device='cuda:0')",0.00942957028746605
66,0.32521234375,"tensor(0.8877, device='cuda:0')",0.009380479343235493
67,0.334131796875,"tensor(0.8844, device='cuda:0')",0.009456351399421692
68,0.334410234375,"tensor(0.8857, device='cuda:0')",0.009418215602636337
69,0.32959734375,"tensor(0.8856, device='cuda:0')",0.009445798583328724
70,0.3262619921875,"tensor(0.8865, device='cuda:0')",0.009452847763895988
71,0.3329005859375,"tensor(0.8844, device='cuda:0')",0.009399359114468098
72,0.3281532421875,"tensor(0.8872, device='cuda:0')",0.009313613176345825
73,0.3269066796875,"tensor(0.8873, device='cuda:0')",0.009410666301846504
74,0.32387517578125,"tensor(0.8867, device='cuda:0')",0.00938557181507349
75,0.32699640625,"tensor(0.8874, device='cuda:0')",0.009425102733075619
76,0.3206903125,"tensor(0.8886, device='cuda:0')",0.009362471289932728
77,0.3257153515625,"tensor(0.8853, device='cuda:0')",0.009407289326190948
78,0.32026873046875,"tensor(0.8889, device='cuda:0')",0.009291283786296844
79,0.329825390625,"tensor(0.8854, device='cuda:0')",0.009252853691577911
80,0.32155654296875,"tensor(0.8881, device='cuda:0')",0.009226827882230282
81,0.328389375,"tensor(0.8851, device='cuda:0')",0.00934925489127636
82,0.2377441015625,"tensor(0.9164, device='cuda:0')",0.00922504160553217
83,0.19921583984375,"tensor(0.9313, device='cuda:0')",0.0091906962916255
84,0.19235353515625,"tensor(0.9348, device='cuda:0')",0.009146428667008877
85,0.182724765625,"tensor(0.9369, device='cuda:0')",0.00904064904898405
86,0.181321328125,"tensor(0.9365, device='cuda:0')",0.009017287753522396
87,0.1784501171875,"tensor(0.9376, device='cuda:0')",0.008883226662874222
88,0.177495,"tensor(0.9392, device='cuda:0')",0.008876032195985317
89,0.16847828125,"tensor(0.9410, device='cuda:0')",0.008825687691569328
90,0.17021775390625,"tensor(0.9393, device='cuda:0')",0.00891137309372425
91,0.17118197265625,"tensor(0.9401, device='cuda:0')",0.008865062147378922
92,0.17281130859375,"tensor(0.9394, device='cuda:0')",0.008777310140430927
93,0.17021171875,"tensor(0.9414, device='cuda:0')",0.008639896288514137
