epoch,train_loss,train_acc,test_acc,quantization_error
0,0.03004258056640625,"tensor(0.9901, device='cuda:0')",0.00022391263337340206
1,0.037065673828125,"tensor(0.9868, device='cuda:0')",0.00022821825405117124
2,0.066676884765625,"tensor(0.9766, device='cuda:0')",0.0002312429714947939
3,0.1002276953125,"tensor(0.9635, device='cuda:0')",0.00023556497762911022
4,0.12786701171875,"tensor(0.9545, device='cuda:0')",0.00024486760958097875
5,0.14572375,"tensor(0.9478, device='cuda:0')",0.0002501881099306047
6,0.14921521484375,"tensor(0.9465, device='cuda:0')",0.00025687625748105347
7,0.1672709375,"tensor(0.9414, device='cuda:0')",0.00026445879484526813
8,0.186361796875,"tensor(0.9348, device='cuda:0')",0.0002736268797889352
9,0.19556984375,"tensor(0.9302, device='cuda:0')",0.0002869859163183719
10,0.2032950390625,"tensor(0.9289, device='cuda:0')",0.0002989705535583198
11,0.21836650390625,"tensor(0.9232, device='cuda:0')",0.00030906914616934955
12,0.22591833984375,"tensor(0.9193, device='cuda:0')",0.00032194494269788265
13,0.24192732421875,"tensor(0.9145, device='cuda:0')",0.00033373941550962627
14,0.23968671875,"tensor(0.9145, device='cuda:0')",0.00035197369288653135
15,0.24922083984375,"tensor(0.9105, device='cuda:0')",0.00036433301283977926
16,0.2606738671875,"tensor(0.9077, device='cuda:0')",0.0003767969028558582
17,0.247514453125,"tensor(0.9134, device='cuda:0')",0.0003910658706445247
18,0.2359514453125,"tensor(0.9183, device='cuda:0')",0.00039676009328104556
19,0.2498344140625,"tensor(0.9120, device='cuda:0')",0.00040192442247644067
20,0.24417712890625,"tensor(0.9144, device='cuda:0')",0.00040943027124740183
21,0.234484609375,"tensor(0.9159, device='cuda:0')",0.00041154318023473024
22,0.2257073828125,"tensor(0.9218, device='cuda:0')",0.0004185665457043797
23,0.23152916015625,"tensor(0.9189, device='cuda:0')",0.00042463719728402793
24,0.22626189453125,"tensor(0.9205, device='cuda:0')",0.0004242835857439786
25,0.23122953125,"tensor(0.9180, device='cuda:0')",0.0004289659555070102
26,0.21954396484375,"tensor(0.9235, device='cuda:0')",0.00043546524830162525
27,0.231174453125,"tensor(0.9191, device='cuda:0')",0.00043530386756174266
28,0.2198101953125,"tensor(0.9227, device='cuda:0')",0.000435442547313869
29,0.2231207421875,"tensor(0.9217, device='cuda:0')",0.00043707076110877097
30,0.224368125,"tensor(0.9218, device='cuda:0')",0.0004379127058200538
31,0.22467611328125,"tensor(0.9226, device='cuda:0')",0.0004419634642545134
32,0.21593166015625,"tensor(0.9244, device='cuda:0')",0.00043854108662344515
33,0.2266326953125,"tensor(0.9206, device='cuda:0')",0.0004442106874193996
34,0.21785095703125,"tensor(0.9232, device='cuda:0')",0.0004408749518916011
35,0.2154434765625,"tensor(0.9239, device='cuda:0')",0.0004439012845978141
36,0.2244903125,"tensor(0.9204, device='cuda:0')",0.0004462496726773679
37,0.22029154296875,"tensor(0.9231, device='cuda:0')",0.0004431259585544467
