epoch,train_loss,train_acc,test_acc,quantization_error
0,0.19924390625,"tensor(0.9378, device='cuda:0')",0.003399493172764778
1,0.15678837890625,"tensor(0.9454, device='cuda:0')",0.0035527069121599197
2,0.15888986328125,"tensor(0.9437, device='cuda:0')",0.0036926353350281715
3,0.183386796875,"tensor(0.9354, device='cuda:0')",0.0038745803758502007
4,0.2061686328125,"tensor(0.9267, device='cuda:0')",0.004086259286850691
5,0.2212966015625,"tensor(0.9209, device='cuda:0')",0.004271699581295252
6,0.2427662109375,"tensor(0.9150, device='cuda:0')",0.004552626516669989
7,0.260094375,"tensor(0.9094, device='cuda:0')",0.004831675905734301
8,0.27378541015625,"tensor(0.9035, device='cuda:0')",0.005067944061011076
9,0.28259533203125,"tensor(0.9024, device='cuda:0')",0.005321186035871506
10,0.29982341796875,"tensor(0.8965, device='cuda:0')",0.005763609893620014
11,0.30363564453125,"tensor(0.8946, device='cuda:0')",0.006066235713660717
12,0.31044884765625,"tensor(0.8923, device='cuda:0')",0.006371393799781799
13,0.3249068359375,"tensor(0.8857, device='cuda:0')",0.006619032938033342
14,0.3211142578125,"tensor(0.8881, device='cuda:0')",0.006969936657696962
15,0.326121796875,"tensor(0.8863, device='cuda:0')",0.007340027950704098
16,0.331502265625,"tensor(0.8855, device='cuda:0')",0.0076483869925141335
17,0.31942916015625,"tensor(0.8898, device='cuda:0')",0.007893784902989864
18,0.3131791796875,"tensor(0.8924, device='cuda:0')",0.008097834885120392
19,0.3157698828125,"tensor(0.8903, device='cuda:0')",0.008186849765479565
20,0.31066009765625,"tensor(0.8922, device='cuda:0')",0.00840128492563963
21,0.31403064453125,"tensor(0.8893, device='cuda:0')",0.008492601104080677
22,0.30403703125,"tensor(0.8937, device='cuda:0')",0.008749673143029213
23,0.308790078125,"tensor(0.8927, device='cuda:0')",0.008868778124451637
24,0.3020778125,"tensor(0.8952, device='cuda:0')",0.00889095664024353
25,0.29444173828125,"tensor(0.8987, device='cuda:0')",0.008911889046430588
26,0.2889122265625,"tensor(0.9006, device='cuda:0')",0.00901211891323328
27,0.2990284375,"tensor(0.8961, device='cuda:0')",0.009094680659472942
28,0.29405767578125,"tensor(0.8980, device='cuda:0')",0.008985341526567936
29,0.29239306640625,"tensor(0.8993, device='cuda:0')",0.00916217640042305
30,0.28812099609375,"tensor(0.8986, device='cuda:0')",0.009136363863945007
31,0.2933341796875,"tensor(0.8993, device='cuda:0')",0.009189652279019356
32,0.291237421875,"tensor(0.8995, device='cuda:0')",0.009214515797793865
33,0.2883043359375,"tensor(0.8996, device='cuda:0')",0.0093632647767663
34,0.29199525390625,"tensor(0.8975, device='cuda:0')",0.009293726645410061
35,0.2785382421875,"tensor(0.9030, device='cuda:0')",0.00933867134153843
36,0.287675,"tensor(0.8990, device='cuda:0')",0.009301104582846165
37,0.2873911328125,"tensor(0.8993, device='cuda:0')",0.009446006268262863
38,0.289866171875,"tensor(0.8986, device='cuda:0')",0.009359047748148441
39,0.28565828125,"tensor(0.9010, device='cuda:0')",0.009426558390259743
40,0.2816288671875,"tensor(0.9012, device='cuda:0')",0.009413386695086956
41,0.2828288671875,"tensor(0.9015, device='cuda:0')",0.009259792976081371
42,0.28871541015625,"tensor(0.8993, device='cuda:0')",0.009342817589640617
43,0.29201486328125,"tensor(0.8981, device='cuda:0')",0.009345369413495064
44,0.28099033203125,"tensor(0.9025, device='cuda:0')",0.009488347917795181
45,0.27772423828125,"tensor(0.9041, device='cuda:0')",0.009314638562500477
46,0.2841982421875,"tensor(0.9019, device='cuda:0')",0.009428090415894985
47,0.27845673828125,"tensor(0.9028, device='cuda:0')",0.00945632066577673
48,0.28119666015625,"tensor(0.9027, device='cuda:0')",0.009351197630167007
49,0.276942265625,"tensor(0.9035, device='cuda:0')",0.009410935454070568
50,0.2750155078125,"tensor(0.9048, device='cuda:0')",0.009419078938663006
51,0.2875609375,"tensor(0.9004, device='cuda:0')",0.009398254565894604
52,0.27737076171875,"tensor(0.9046, device='cuda:0')",0.009312924928963184
53,0.27769859375,"tensor(0.9023, device='cuda:0')",0.009314855560660362
54,0.2801375390625,"tensor(0.9039, device='cuda:0')",0.00928975734859705
55,0.27055375,"tensor(0.9074, device='cuda:0')",0.009317143820226192
56,0.27191111328125,"tensor(0.9051, device='cuda:0')",0.009336496703326702
57,0.26813,"tensor(0.9060, device='cuda:0')",0.009217756800353527
58,0.2773983203125,"tensor(0.9037, device='cuda:0')",0.009362001903355122
59,0.2776455859375,"tensor(0.9032, device='cuda:0')",0.009280411526560783
60,0.26996720703125,"tensor(0.9061, device='cuda:0')",0.009288450703024864
61,0.271196640625,"tensor(0.9065, device='cuda:0')",0.009254071861505508
62,0.27444572265625,"tensor(0.9052, device='cuda:0')",0.009166888892650604
63,0.27459591796875,"tensor(0.9062, device='cuda:0')",0.009289278648793697
64,0.27166841796875,"tensor(0.9051, device='cuda:0')",0.009276831522583961
