epoch,train_loss,train_acc,test_acc,quantization_error
0,0.056049189453125,"tensor(0.9806, device='cuda:0')",0.0016735170502215624
1,0.057490908203125,"tensor(0.9792, device='cuda:0')",0.0017035962082445621
2,0.0787930224609375,"tensor(0.9720, device='cuda:0')",0.0017597663681954145
3,0.1071687109375,"tensor(0.9618, device='cuda:0')",0.0017944485880434513
4,0.123318515625,"tensor(0.9557, device='cuda:0')",0.001857461640611291
5,0.135413408203125,"tensor(0.9522, device='cuda:0')",0.001904275268316269
6,0.1613389453125,"tensor(0.9415, device='cuda:0')",0.0019599550869315863
7,0.17210255859375,"tensor(0.9385, device='cuda:0')",0.0019720313139259815
8,0.18921892578125,"tensor(0.9337, device='cuda:0')",0.0020367249380797148
9,0.2000965234375,"tensor(0.9290, device='cuda:0')",0.002136371796950698
10,0.21878197265625,"tensor(0.9241, device='cuda:0')",0.002303837798535824
11,0.23380640625,"tensor(0.9180, device='cuda:0')",0.0024014597292989492
12,0.238648359375,"tensor(0.9160, device='cuda:0')",0.002479597693309188
13,0.2469591796875,"tensor(0.9130, device='cuda:0')",0.00259180529974401
14,0.2442583984375,"tensor(0.9140, device='cuda:0')",0.002605687826871872
15,0.2489073046875,"tensor(0.9130, device='cuda:0')",0.0027299337089061737
16,0.26562640625,"tensor(0.9065, device='cuda:0')",0.0028265940491110086
17,0.24994482421875,"tensor(0.9144, device='cuda:0')",0.0028700234834104776
18,0.2499479296875,"tensor(0.9124, device='cuda:0')",0.002998298266902566
19,0.25307798828125,"tensor(0.9113, device='cuda:0')",0.003036979353055358
20,0.23896595703125,"tensor(0.9173, device='cuda:0')",0.00319372839294374
21,0.24295490234375,"tensor(0.9147, device='cuda:0')",0.0032640518620610237
22,0.23418421875,"tensor(0.9179, device='cuda:0')",0.0032656544353812933
23,0.238365859375,"tensor(0.9177, device='cuda:0')",0.003340458730235696
24,0.2324834765625,"tensor(0.9180, device='cuda:0')",0.003449979703873396
25,0.239214375,"tensor(0.9172, device='cuda:0')",0.0035263323225080967
26,0.229272734375,"tensor(0.9200, device='cuda:0')",0.0036805204581469297
27,0.2384959375,"tensor(0.9152, device='cuda:0')",0.0037449458613991737
28,0.23506841796875,"tensor(0.9175, device='cuda:0')",0.0038144357968121767
29,0.22716087890625,"tensor(0.9212, device='cuda:0')",0.003650048980489373
30,0.224163984375,"tensor(0.9216, device='cuda:0')",0.003662632079795003
31,0.23926880859375,"tensor(0.9164, device='cuda:0')",0.0035794165451079607
32,0.222941328125,"tensor(0.9225, device='cuda:0')",0.0036314737517386675
33,0.228373984375,"tensor(0.9197, device='cuda:0')",0.0036369478330016136
34,0.22113888671875,"tensor(0.9232, device='cuda:0')",0.0036304562818259
35,0.22676828125,"tensor(0.9208, device='cuda:0')",0.0036474617663770914
36,0.2227752734375,"tensor(0.9210, device='cuda:0')",0.0036432375200092793
37,0.2256403125,"tensor(0.9210, device='cuda:0')",0.0036256557796150446
38,0.2266776171875,"tensor(0.9219, device='cuda:0')",0.0036151164676994085
39,0.227011796875,"tensor(0.9207, device='cuda:0')",0.0036005328875035048
40,0.22503359375,"tensor(0.9225, device='cuda:0')",0.003667146433144808
41,0.2211668359375,"tensor(0.9235, device='cuda:0')",0.003746478585526347
42,0.22243421875,"tensor(0.9223, device='cuda:0')",0.003694304032251239
43,0.21578533203125,"tensor(0.9246, device='cuda:0')",0.0035937705542892218
44,0.22415365234375,"tensor(0.9218, device='cuda:0')",0.003536576870828867
45,0.22111931640625,"tensor(0.9232, device='cuda:0')",0.003541483310982585
46,0.21872583984375,"tensor(0.9246, device='cuda:0')",0.003469920251518488
47,0.21853998046875,"tensor(0.9230, device='cuda:0')",0.003615986555814743
48,0.2170881640625,"tensor(0.9229, device='cuda:0')",0.003547752508893609
49,0.21756685546875,"tensor(0.9243, device='cuda:0')",0.0035817036405205727
