epoch,train_loss,train_acc,test_acc,quantization_error
0,1.86027859375,"tensor(0.2834, device='cuda:0')",0.0
1,1.47664109375,"tensor(0.4444, device='cuda:0')",0.0
2,1.22207765625,"tensor(0.5556, device='cuda:0')",0.0
3,1.04319609375,"tensor(0.6214, device='cuda:0')",0.0
4,0.915326328125,"tensor(0.6722, device='cuda:0')",0.0
5,0.820934609375,"tensor(0.7088, device='cuda:0')",0.0
6,0.72824109375,"tensor(0.7438, device='cuda:0')",0.0
7,0.6728278125,"tensor(0.7665, device='cuda:0')",0.0
8,0.6323055859375,"tensor(0.7807, device='cuda:0')",0.0
9,0.591630703125,"tensor(0.7956, device='cuda:0')",0.0
10,0.561938046875,"tensor(0.8057, device='cuda:0')",0.0
11,0.53338796875,"tensor(0.8154, device='cuda:0')",0.0
12,0.506966328125,"tensor(0.8246, device='cuda:0')",0.0
13,0.49408171875,"tensor(0.8280, device='cuda:0')",0.0
14,0.4731266796875,"tensor(0.8361, device='cuda:0')",0.0
15,0.463216796875,"tensor(0.8396, device='cuda:0')",0.0
16,0.45380171875,"tensor(0.8447, device='cuda:0')",0.0
17,0.4319366015625,"tensor(0.8502, device='cuda:0')",0.0
18,0.418167890625,"tensor(0.8563, device='cuda:0')",0.0
19,0.41320375,"tensor(0.8565, device='cuda:0')",0.0
20,0.39289203125,"tensor(0.8648, device='cuda:0')",0.0
21,0.3748773828125,"tensor(0.8704, device='cuda:0')",0.0
22,0.369000390625,"tensor(0.8712, device='cuda:0')",0.0
23,0.362455703125,"tensor(0.8743, device='cuda:0')",0.0
24,0.34459453125,"tensor(0.8819, device='cuda:0')",0.0
25,0.3470527734375,"tensor(0.8795, device='cuda:0')",0.0
26,0.3325855859375,"tensor(0.8865, device='cuda:0')",0.0
27,0.333054140625,"tensor(0.8832, device='cuda:0')",0.0
28,0.32747310546875,"tensor(0.8866, device='cuda:0')",0.0
29,0.32373640625,"tensor(0.8890, device='cuda:0')",0.0
30,0.31339962890625,"tensor(0.8911, device='cuda:0')",0.0
31,0.3123707421875,"tensor(0.8914, device='cuda:0')",0.0
32,0.308296875,"tensor(0.8933, device='cuda:0')",0.0
33,0.302876875,"tensor(0.8937, device='cuda:0')",0.0
34,0.29277423828125,"tensor(0.8976, device='cuda:0')",0.0
35,0.29275671875,"tensor(0.8993, device='cuda:0')",0.0
36,0.2893736328125,"tensor(0.8994, device='cuda:0')",0.0
37,0.2896463671875,"tensor(0.8997, device='cuda:0')",0.0
38,0.2873488671875,"tensor(0.8985, device='cuda:0')",0.0
39,0.28156109375,"tensor(0.9018, device='cuda:0')",0.0
40,0.28107,"tensor(0.9026, device='cuda:0')",0.0
41,0.277948984375,"tensor(0.9034, device='cuda:0')",0.0
42,0.2745925,"tensor(0.9043, device='cuda:0')",0.0
43,0.2726684765625,"tensor(0.9055, device='cuda:0')",0.0
44,0.26902689453125,"tensor(0.9058, device='cuda:0')",0.0
45,0.266931328125,"tensor(0.9074, device='cuda:0')",0.0
46,0.2750933203125,"tensor(0.9050, device='cuda:0')",0.0
47,0.26632537109375,"tensor(0.9070, device='cuda:0')",0.0
48,0.25783265625,"tensor(0.9092, device='cuda:0')",0.0
49,0.26258005859375,"tensor(0.9078, device='cuda:0')",0.0
50,0.25873626953125,"tensor(0.9095, device='cuda:0')",0.0
51,0.26149751953125,"tensor(0.9079, device='cuda:0')",0.0
52,0.25214404296875,"tensor(0.9125, device='cuda:0')",0.0
53,0.2538187109375,"tensor(0.9115, device='cuda:0')",0.0
54,0.25446689453125,"tensor(0.9105, device='cuda:0')",0.0
55,0.24746783203125,"tensor(0.9137, device='cuda:0')",0.0
56,0.2578271484375,"tensor(0.9093, device='cuda:0')",0.0
57,0.2471290234375,"tensor(0.9133, device='cuda:0')",0.0
58,0.24641513671875,"tensor(0.9143, device='cuda:0')",0.0
59,0.2467866796875,"tensor(0.9146, device='cuda:0')",0.0
60,0.23806626953125,"tensor(0.9171, device='cuda:0')",0.0
61,0.24579296875,"tensor(0.9132, device='cuda:0')",0.0
62,0.24673892578125,"tensor(0.9128, device='cuda:0')",0.0
63,0.24370625,"tensor(0.9152, device='cuda:0')",0.0
64,0.2431701953125,"tensor(0.9156, device='cuda:0')",0.0
65,0.229505546875,"tensor(0.9197, device='cuda:0')",0.0
66,0.23340869140625,"tensor(0.9194, device='cuda:0')",0.0
67,0.2393865625,"tensor(0.9161, device='cuda:0')",0.0
68,0.2305335546875,"tensor(0.9197, device='cuda:0')",0.0
69,0.23849369140625,"tensor(0.9167, device='cuda:0')",0.0
70,0.2308720703125,"tensor(0.9198, device='cuda:0')",0.0
71,0.2319254296875,"tensor(0.9186, device='cuda:0')",0.0
72,0.234261796875,"tensor(0.9202, device='cuda:0')",0.0
73,0.2306869140625,"tensor(0.9183, device='cuda:0')",0.0
74,0.2285585546875,"tensor(0.9203, device='cuda:0')",0.0
75,0.223403359375,"tensor(0.9230, device='cuda:0')",0.0
76,0.22059595703125,"tensor(0.9225, device='cuda:0')",0.0
77,0.2310828125,"tensor(0.9199, device='cuda:0')",0.0
78,0.227710390625,"tensor(0.9202, device='cuda:0')",0.0
79,0.22714673828125,"tensor(0.9201, device='cuda:0')",0.0
80,0.2259007421875,"tensor(0.9210, device='cuda:0')",0.0
81,0.2267492578125,"tensor(0.9214, device='cuda:0')",0.0
82,0.139693046875,"tensor(0.9516, device='cuda:0')",0.0
83,0.108186455078125,"tensor(0.9641, device='cuda:0')",0.0
84,0.100262119140625,"tensor(0.9665, device='cuda:0')",0.0
85,0.0898312109375,"tensor(0.9704, device='cuda:0')",0.0
86,0.0863686328125,"tensor(0.9707, device='cuda:0')",0.0
87,0.082569521484375,"tensor(0.9718, device='cuda:0')",0.0
88,0.078227529296875,"tensor(0.9745, device='cuda:0')",0.0
89,0.0723393701171875,"tensor(0.9757, device='cuda:0')",0.0
90,0.0705460107421875,"tensor(0.9765, device='cuda:0')",0.0
91,0.0692876025390625,"tensor(0.9764, device='cuda:0')",0.0
92,0.06734453125,"tensor(0.9776, device='cuda:0')",0.0
93,0.0640643994140625,"tensor(0.9786, device='cuda:0')",0.0
94,0.06023904296875,"tensor(0.9801, device='cuda:0')",0.0
95,0.05769212890625,"tensor(0.9805, device='cuda:0')",0.0
96,0.0560870166015625,"tensor(0.9813, device='cuda:0')",0.0
97,0.0558027685546875,"tensor(0.9814, device='cuda:0')",0.0
98,0.05354900390625,"tensor(0.9821, device='cuda:0')",0.0
99,0.0537379541015625,"tensor(0.9820, device='cuda:0')",0.0
100,0.0511592724609375,"tensor(0.9831, device='cuda:0')",0.0
101,0.0496008154296875,"tensor(0.9833, device='cuda:0')",0.0
102,0.048426591796875,"tensor(0.9839, device='cuda:0')",0.0
103,0.04675244140625,"tensor(0.9843, device='cuda:0')",0.0
104,0.045701337890625,"tensor(0.9849, device='cuda:0')",0.0
105,0.044117734375,"tensor(0.9850, device='cuda:0')",0.0
106,0.0427052490234375,"tensor(0.9859, device='cuda:0')",0.0
107,0.041147294921875,"tensor(0.9865, device='cuda:0')",0.0
108,0.04068884033203125,"tensor(0.9862, device='cuda:0')",0.0
109,0.0431095263671875,"tensor(0.9853, device='cuda:0')",0.0
110,0.0387495458984375,"tensor(0.9876, device='cuda:0')",0.0
111,0.0364389697265625,"tensor(0.9887, device='cuda:0')",0.0
112,0.03700304443359375,"tensor(0.9881, device='cuda:0')",0.0
113,0.03690695068359375,"tensor(0.9877, device='cuda:0')",0.0
114,0.03589595947265625,"tensor(0.9883, device='cuda:0')",0.0
115,0.036263017578125,"tensor(0.9878, device='cuda:0')",0.0
116,0.03527935791015625,"tensor(0.9881, device='cuda:0')",0.0
117,0.03377821044921875,"tensor(0.9891, device='cuda:0')",0.0
118,0.0342065771484375,"tensor(0.9888, device='cuda:0')",0.0
119,0.03319992431640625,"tensor(0.9889, device='cuda:0')",0.0
120,0.03107870361328125,"tensor(0.9904, device='cuda:0')",0.0
121,0.0314647509765625,"tensor(0.9896, device='cuda:0')",0.0
122,0.02989498046875,"tensor(0.9901, device='cuda:0')",0.0
123,0.02580877197265625,"tensor(0.9919, device='cuda:0')",0.0
124,0.0248457177734375,"tensor(0.9925, device='cuda:0')",0.0
125,0.024487646484375,"tensor(0.9927, device='cuda:0')",0.0
126,0.023270595703125,"tensor(0.9931, device='cuda:0')",0.0
127,0.02276361328125,"tensor(0.9929, device='cuda:0')",0.0
128,0.021190986328125,"tensor(0.9942, device='cuda:0')",0.0
129,0.02270048828125,"tensor(0.9936, device='cuda:0')",0.0
130,0.0212831298828125,"tensor(0.9939, device='cuda:0')",0.0
131,0.02037991943359375,"tensor(0.9948, device='cuda:0')",0.0
132,0.02069231201171875,"tensor(0.9938, device='cuda:0')",0.0
133,0.01996530517578125,"tensor(0.9947, device='cuda:0')",0.0
134,0.020470732421875,"tensor(0.9943, device='cuda:0')",0.0
135,0.02045157958984375,"tensor(0.9941, device='cuda:0')",0.0
136,0.01933616943359375,"tensor(0.9946, device='cuda:0')",0.0
137,0.0197473486328125,"tensor(0.9945, device='cuda:0')",0.0
138,0.01934815673828125,"tensor(0.9946, device='cuda:0')",0.0
139,0.01954411865234375,"tensor(0.9949, device='cuda:0')",0.0
140,0.01989089599609375,"tensor(0.9945, device='cuda:0')",0.0
141,0.019171988525390624,"tensor(0.9949, device='cuda:0')",0.0
142,0.018624215087890625,"tensor(0.9944, device='cuda:0')",0.0
143,0.0194718603515625,"tensor(0.9947, device='cuda:0')",0.0
144,0.019317020263671877,"tensor(0.9943, device='cuda:0')",0.0
145,0.018266883544921876,"tensor(0.9952, device='cuda:0')",0.0
146,0.018203375244140625,"tensor(0.9950, device='cuda:0')",0.0
147,0.0185880029296875,"tensor(0.9953, device='cuda:0')",0.0
148,0.01849988525390625,"tensor(0.9951, device='cuda:0')",0.0
149,0.019011904296875,"tensor(0.9945, device='cuda:0')",0.0
150,0.01839455322265625,"tensor(0.9951, device='cuda:0')",0.0
151,0.018249931640625,"tensor(0.9949, device='cuda:0')",0.0
152,0.018292830810546876,"tensor(0.9948, device='cuda:0')",0.0
153,0.0176199609375,"tensor(0.9953, device='cuda:0')",0.0
154,0.018199898681640625,"tensor(0.9951, device='cuda:0')",0.0
155,0.016817984619140625,"tensor(0.9958, device='cuda:0')",0.0
156,0.017782099609375,"tensor(0.9952, device='cuda:0')",0.0
157,0.018203704833984376,"tensor(0.9951, device='cuda:0')",0.0
158,0.01783951904296875,"tensor(0.9951, device='cuda:0')",0.0
159,0.0180497412109375,"tensor(0.9951, device='cuda:0')",0.0
160,0.017486248779296876,"tensor(0.9952, device='cuda:0')",0.0
161,0.01777383544921875,"tensor(0.9950, device='cuda:0')",0.0
162,0.017603992919921874,"tensor(0.9952, device='cuda:0')",0.0
163,0.01734576904296875,"tensor(0.9953, device='cuda:0')",0.0
