epoch,train_loss,train_acc,test_acc,quantization_error
0,0.0661526904296875,"tensor(0.9762, device='cuda:0')",0.0008133163210004568
1,0.07109080078125,"tensor(0.9746, device='cuda:0')",0.0008508879691362381
2,0.10467994140625,"tensor(0.9625, device='cuda:0')",0.0008775285095907748
3,0.14198484375,"tensor(0.9494, device='cuda:0')",0.000907710928004235
4,0.16516216796875,"tensor(0.9413, device='cuda:0')",0.0009605625527910888
5,0.1723535546875,"tensor(0.9380, device='cuda:0')",0.000992110464721918
6,0.18978498046875,"tensor(0.9326, device='cuda:0')",0.001051478204317391
7,0.20314171875,"tensor(0.9284, device='cuda:0')",0.0011155547108501196
8,0.221699609375,"tensor(0.9223, device='cuda:0')",0.0011715799337252975
9,0.22620453125,"tensor(0.9203, device='cuda:0')",0.0012336688814684749
10,0.2436846484375,"tensor(0.9150, device='cuda:0')",0.0012887970078736544
11,0.2520900390625,"tensor(0.9113, device='cuda:0')",0.0013691553613170981
12,0.26259017578125,"tensor(0.9065, device='cuda:0')",0.0014295944711193442
13,0.2675054296875,"tensor(0.9066, device='cuda:0')",0.0014784206869080663
14,0.2778940625,"tensor(0.9029, device='cuda:0')",0.0015634156297892332
15,0.27582203125,"tensor(0.9033, device='cuda:0')",0.00163104513194412
16,0.284411953125,"tensor(0.9006, device='cuda:0')",0.001689996919594705
17,0.27426939453125,"tensor(0.9042, device='cuda:0')",0.0017348256660625339
18,0.2785026953125,"tensor(0.9033, device='cuda:0')",0.0017821838846430182
19,0.27052291015625,"tensor(0.9050, device='cuda:0')",0.0017966530285775661
20,0.2684805078125,"tensor(0.9046, device='cuda:0')",0.0018292925087735057
21,0.26416248046875,"tensor(0.9078, device='cuda:0')",0.0018253865418955684
22,0.26088205078125,"tensor(0.9084, device='cuda:0')",0.0018450694624334574
23,0.2647650390625,"tensor(0.9074, device='cuda:0')",0.0018744003027677536
24,0.25983373046875,"tensor(0.9096, device='cuda:0')",0.001873623114079237
25,0.25477875,"tensor(0.9104, device='cuda:0')",0.00189699768088758
26,0.25334791015625,"tensor(0.9126, device='cuda:0')",0.0018983917543664575
27,0.2573157421875,"tensor(0.9100, device='cuda:0')",0.0019099721685051918
28,0.2544233203125,"tensor(0.9101, device='cuda:0')",0.0018969089724123478
29,0.2529980078125,"tensor(0.9115, device='cuda:0')",0.0019401042954996228
30,0.25001751953125,"tensor(0.9123, device='cuda:0')",0.0018823789432644844
31,0.25217232421875,"tensor(0.9115, device='cuda:0')",0.001939492765814066
32,0.2486716015625,"tensor(0.9133, device='cuda:0')",0.0019045749213546515
33,0.24597306640625,"tensor(0.9138, device='cuda:0')",0.0019303691806271672
34,0.2478293359375,"tensor(0.9148, device='cuda:0')",0.0019293557852506638
35,0.24692880859375,"tensor(0.9133, device='cuda:0')",0.0019401891622692347
36,0.2428759765625,"tensor(0.9157, device='cuda:0')",0.0019233758794143796
37,0.2602634375,"tensor(0.9095, device='cuda:0')",0.0019616764038801193
38,0.2476029296875,"tensor(0.9126, device='cuda:0')",0.0019482162315398455
39,0.2465812890625,"tensor(0.9133, device='cuda:0')",0.001934440340846777
40,0.25136328125,"tensor(0.9129, device='cuda:0')",0.0019436008296906948
41,0.243506484375,"tensor(0.9145, device='cuda:0')",0.0019696373492479324
42,0.246031640625,"tensor(0.9142, device='cuda:0')",0.0019523092778399587
43,0.241958125,"tensor(0.9151, device='cuda:0')",0.0019509634003043175
44,0.248150625,"tensor(0.9132, device='cuda:0')",0.0019303957233205438
45,0.24292703125,"tensor(0.9153, device='cuda:0')",0.001947278855368495
46,0.2479266015625,"tensor(0.9128, device='cuda:0')",0.00195767218247056
47,0.2477641796875,"tensor(0.9130, device='cuda:0')",0.001942459144629538
48,0.23544541015625,"tensor(0.9180, device='cuda:0')",0.001960111316293478
49,0.24136658203125,"tensor(0.9167, device='cuda:0')",0.0019294407684355974
50,0.23900662109375,"tensor(0.9164, device='cuda:0')",0.0019477829337120056
51,0.240965390625,"tensor(0.9158, device='cuda:0')",0.0019067383836954832
52,0.23128166015625,"tensor(0.9190, device='cuda:0')",0.0019401387544348836
53,0.24162984375,"tensor(0.9152, device='cuda:0')",0.0019351851660758257
54,0.23971609375,"tensor(0.9164, device='cuda:0')",0.0019658110104501247
55,0.24410150390625,"tensor(0.9146, device='cuda:0')",0.001947331940755248
56,0.2406597265625,"tensor(0.9160, device='cuda:0')",0.0019280831329524517
57,0.2439901953125,"tensor(0.9140, device='cuda:0')",0.0019478851463645697
58,0.2412675390625,"tensor(0.9151, device='cuda:0')",0.001932324143126607
59,0.24828115234375,"tensor(0.9142, device='cuda:0')",0.0019523886730894446
60,0.23603017578125,"tensor(0.9172, device='cuda:0')",0.0019158865325152874
61,0.240658125,"tensor(0.9153, device='cuda:0')",0.0019342964515089989
62,0.24334185546875,"tensor(0.9163, device='cuda:0')",0.0019340823637321591
63,0.2436986328125,"tensor(0.9139, device='cuda:0')",0.0019151774467900395
64,0.2301796875,"tensor(0.9179, device='cuda:0')",0.001916911918669939
65,0.2343446484375,"tensor(0.9193, device='cuda:0')",0.0019514418672770262
66,0.23656,"tensor(0.9169, device='cuda:0')",0.0019568561110645533
67,0.234981015625,"tensor(0.9174, device='cuda:0')",0.0019079612102359533
68,0.2423872265625,"tensor(0.9155, device='cuda:0')",0.0019175842171534896
69,0.23473197265625,"tensor(0.9172, device='cuda:0')",0.0019302604487165809
70,0.23521970703125,"tensor(0.9176, device='cuda:0')",0.0019429613603278995
71,0.2400766796875,"tensor(0.9160, device='cuda:0')",0.0019492574501782656
72,0.23670388671875,"tensor(0.9165, device='cuda:0')",0.0019335197284817696
73,0.23417158203125,"tensor(0.9181, device='cuda:0')",0.0019665248692035675
74,0.2350456640625,"tensor(0.9168, device='cuda:0')",0.0019408580847084522
75,0.233408359375,"tensor(0.9183, device='cuda:0')",0.0019188027363270521
76,0.2444805859375,"tensor(0.9143, device='cuda:0')",0.0019312165677547455
77,0.2350782421875,"tensor(0.9180, device='cuda:0')",0.001954390201717615
