epoch,train_loss,train_acc,quantization_error
0,0.0111412219238281,0.9967600107192992,0.0005884759011678
1,0.0151286584472656,0.9954800009727478,0.0005894158966839
2,0.0302998486328125,0.9893800020217896,0.0005914084613323
3,0.0545530322265625,0.9808800220489502,0.000596024969127
4,0.0759458935546875,0.9732199907302856,0.0006039240397512
5,0.097322431640625,0.9662200212478638,0.0006081946776248
6,0.101132578125,0.9642000198364258,0.0006166075472719
7,0.123370390625,0.9567999839782716,0.000626697554253
8,0.145179287109375,0.9489200115203856,0.0006388794281519
9,0.15725052734375,0.9446799755096436,0.0006504584453068
10,0.1750972265625,0.9376599788665771,0.0006732383044436
11,0.1815972265625,0.9367799758911132,0.0006986993248574
12,0.19253259765625,0.9333800077438354,0.0007121258531697
13,0.19900375,0.9298800230026244,0.0007333490648306
14,0.206661328125,0.9264199733734132,0.0007575605995953
15,0.21563060546875,0.9241999983787536,0.000783092866186
16,0.21788162109375,0.923740029335022,0.0007997237844392
17,0.216838515625,0.925100028514862,0.0008224004996009
18,0.21157533203125,0.9275400042533876,0.0008404267136938
19,0.20761625,0.9277200102806092,0.0008580712601542
20,0.19860634765625,0.9303399920463562,0.0008765868260525
21,0.2024201171875,0.9302200078964232,0.0008798840572126
22,0.20054046875,0.9307399988174438,0.0008893669582903
23,0.19355314453125,0.932699978351593,0.0008899649837985
24,0.189415,0.9339399933815002,0.0008985029999166
25,0.183414609375,0.9352999925613404,0.0008940983680076
26,0.18918244140625,0.934499979019165,0.0009047507192008
27,0.1900471484375,0.9333599805831908,0.0009065336198545
28,0.19405783203125,0.9324600100517272,0.0009105930803343
29,0.18668220703125,0.9337199926376344,0.0009085416095331
30,0.1835246484375,0.9347400069236756,0.0009137822198681
31,0.18873640625,0.932799994945526,0.0009201982175
32,0.1771212890625,0.9388999938964844,0.0009093120461329
33,0.18766966796875,0.9336199760437012,0.0009219323983415
34,0.184668515625,0.9362199902534484,0.0009249302092939
35,0.17974697265625,0.9371200203895568,0.0009304975392296
36,0.181230390625,0.9364200234413148,0.0009249281138181
37,0.1816106640625,0.9365599751472472,0.0009225300746038
38,0.17522322265625,0.9396399855613708,0.0009221482905559
39,0.17994302734375,0.9370200037956238,0.0009270787122659
40,0.1739859375,0.9386600255966188,0.0009204965899698
41,0.17482201171875,0.9393799901008606,0.0009216621983796
42,0.1840880859375,0.936519980430603,0.0009293803595937
43,0.1722094921875,0.9396799802780152,0.0009249077993445
44,0.1793995703125,0.9376999735832214,0.0009282107348553
45,0.17229404296875,0.9396399855613708,0.0009284720290452
46,0.17509828125,0.9397000074386596,0.0009249337599612
47,0.17356619140625,0.9386600255966188,0.0009274857584387
48,0.1768711328125,0.9367600083351136,0.0009288518922403
49,0.172400625,0.9395800232887268,0.0009264291147701
50,0.1688321875,0.9409800171852112,0.0009247860871255
51,0.17660033203125,0.9387400150299072,0.0009317924268543
52,0.17208875,0.9403600096702576,0.0009246231056749
53,0.1641711328125,0.9426199793815612,0.0009272916358895
54,0.169357578125,0.940659999847412,0.0009327409206889
55,0.17374224609375,0.9397199749946594,0.0009267093264497
56,0.173627734375,0.9394400119781494,0.0009290499729104
57,0.16890421875,0.9402599930763244,0.0009292510221712
58,0.17708625,0.9369800090789796,0.0009345306898467
59,0.1723409765625,0.9399200081825256,0.0009377664537169
60,0.17425943359375,0.938759982585907,0.0009341198601759
61,0.166511171875,0.94132000207901,0.0009361431002616
62,0.164022109375,0.9434400200843812,0.0009294460178352
63,0.17459791015625,0.9383000135421752,0.0009334372589364
64,0.16555681640625,0.9420400261878968,0.000937636999879
65,0.16637236328125,0.9417999982833862,0.0009347567684017
66,0.16234275390625,0.9433799982070924,0.0009324749698862
67,0.1669633203125,0.9424200057983398,0.0009294491028413
68,0.166271484375,0.9414799809455872,0.000927087618038
69,0.161655390625,0.942460000514984,0.0009250353323295
70,0.160472099609375,0.943120002746582,0.0009311704779975
71,0.17204232421875,0.9391400218009948,0.0009309839806519
72,0.167128359375,0.9409000277519226,0.0009281778475269
73,0.161210751953125,0.942579984664917,0.000924099527765
74,0.164487734375,0.9431999921798706,0.0009327444131486
75,0.16608564453125,0.9413400292396544,0.0009302152902819
76,0.169828046875,0.9391199946403505,0.0009283315739594
77,0.169776796875,0.9401599764823914,0.0009369900217279
78,0.158304912109375,0.943560004234314,0.0009343216079287
79,0.1706564453125,0.9391400218009948,0.000938712793868
80,0.1642962890625,0.942460000514984,0.0009335709037259
81,0.1688931640625,0.940439999103546,0.0009462391608394
82,0.08719828125,0.9705399870872498,0.0009445686591789
83,0.0563918603515625,0.9820799827575684,0.0009404573356732
84,0.04731994140625,0.9847800135612488,0.0009345499565824
85,0.0429318505859375,0.9867200255393982,0.0009305574349127
86,0.037026826171875,0.9883400201797484,0.000925422005821
87,0.0343603979492187,0.9886999726295472,0.000919475860428
88,0.0308108666992187,0.9904000163078308,0.0009125522337853
89,0.0279926293945312,0.9907000064849854,0.0009070677333511
90,0.0270914575195312,0.9915800094604492,0.0009025397594086
91,0.0241094189453125,0.9928600192070008,0.0008957858663052
92,0.0233762939453125,0.993279993534088,0.0008907432784326
