epoch,train_loss,train_acc,quantization_error
0,0.0648401318359375,0.977,0.0007612945628352
1,0.06990349609375,0.9747,0.0007768939249217
2,0.105812919921875,0.9619,0.0008134466479532
3,0.136760478515625,0.9516,0.0008438842487521
4,0.15931111328125,0.9428,0.0008849902078509
5,0.1740722265625,0.9371,0.0009195414022542
6,0.18406552734375,0.9352,0.0009708211873658
7,0.19901853515625,0.9286,0.001019200310111
8,0.219361796875,0.923,0.0010924228699877
9,0.22345845703125,0.9217,0.001132900477387
10,0.2408214453125,0.9147,0.0011980199487879
11,0.244663671875,0.9141,0.0012480431469157
12,0.26022875,0.9075,0.0013099419884383
13,0.26722958984375,0.906,0.0013987405691295
14,0.272766875,0.904,0.0014474252238869
15,0.2769587890625,0.9037,0.0014945778530091
16,0.28123833984375,0.9026,0.0015768106095492
17,0.2761041796875,0.9026,0.0016038444591686
18,0.2655598046875,0.9066,0.0016296458197757
19,0.2774751171875,0.9027,0.0016791821690276
20,0.260595,0.9087,0.0017019635997712
21,0.25962154296875,0.9084,0.0017058858647942
22,0.2610703515625,0.9087,0.0017332813004031
23,0.2621550390625,0.9072,0.0017360807396471
24,0.260197890625,0.9093,0.0017748933751136
25,0.256299609375,0.9109,0.0017460525268688
26,0.2578015234375,0.91,0.0017943772254511
27,0.254047578125,0.9093,0.0017825247487053
28,0.25333455078125,0.911,0.0017893107142299
29,0.2520416015625,0.9129,0.0017837936757132
30,0.2493683203125,0.9121,0.0017942396225407
31,0.246239140625,0.9133,0.0018221965292468
32,0.2445905078125,0.9149,0.0018124062335118
33,0.25297078125,0.9111,0.0018290348816663
34,0.2394273046875,0.916,0.0018206619424745
35,0.24786275390625,0.9133,0.0018549092346802
36,0.24801669921875,0.9123,0.0018462993903085
37,0.2458772265625,0.9135,0.0018344465643167
38,0.2452523046875,0.9151,0.0018187121022492
39,0.2472669140625,0.9129,0.0018349005840718
40,0.2460192578125,0.914,0.0018575660651549
41,0.2440896484375,0.9145,0.0018326850840821
42,0.2438881640625,0.9151,0.0018462581792846
43,0.2472562890625,0.9128,0.0018502294551581
44,0.245205390625,0.9145,0.001855053124018
45,0.243735390625,0.9138,0.0018862980650737
46,0.248127265625,0.9137,0.0018750947201624
47,0.245371640625,0.9139,0.001857902156189
48,0.2386376171875,0.9163,0.0018320439849048
49,0.23643755859375,0.9185,0.0018537068972364
50,0.24434357421875,0.9142,0.0018777307122945
51,0.24115501953125,0.9154,0.0018413576763123
52,0.241976015625,0.9162,0.0018644236261025
53,0.2374078125,0.9185,0.001858064206317
54,0.23639400390625,0.9162,0.0018699598731473
55,0.24149595703125,0.9146,0.0018644554074853
56,0.236101953125,0.9167,0.001838800846599
57,0.23705703125,0.9172,0.0018410048214718
58,0.2407348828125,0.9154,0.0018383925780653
59,0.243346484375,0.9154,0.0018378956010565
60,0.235569765625,0.9168,0.0018209599656984
