epoch,train_loss,train_acc,test_acc,quantization_error
0,0.0201275537109375,"tensor(0.9930, device='cuda:0')",0.0005654756096191704
1,0.0255972705078125,"tensor(0.9912, device='cuda:0')",0.0005704097566194832
2,0.0527454296875,"tensor(0.9818, device='cuda:0')",0.0005761315696872771
3,0.073597158203125,"tensor(0.9742, device='cuda:0')",0.0005835209740325809
4,0.098533564453125,"tensor(0.9657, device='cuda:0')",0.0005910505424253643
5,0.110234375,"tensor(0.9607, device='cuda:0')",0.0005992110236547887
6,0.12608390625,"tensor(0.9556, device='cuda:0')",0.0006113384733907878
7,0.14794578125,"tensor(0.9477, device='cuda:0')",0.0006188160623423755
8,0.155733203125,"tensor(0.9441, device='cuda:0')",0.0006349546019919217
9,0.17079421875,"tensor(0.9398, device='cuda:0')",0.0006474730325862765
10,0.18602173828125,"tensor(0.9345, device='cuda:0')",0.0006601482164114714
11,0.199343125,"tensor(0.9291, device='cuda:0')",0.0006855541723780334
12,0.2113992578125,"tensor(0.9258, device='cuda:0')",0.0007013080758042634
13,0.21839482421875,"tensor(0.9236, device='cuda:0')",0.0007195452926680446
14,0.22215251953125,"tensor(0.9229, device='cuda:0')",0.0007387791411019862
15,0.22526958984375,"tensor(0.9207, device='cuda:0')",0.0007604922284372151
16,0.24229681640625,"tensor(0.9154, device='cuda:0')",0.0007838951423764229
17,0.23245984375,"tensor(0.9195, device='cuda:0')",0.0008051976328715682
18,0.22261,"tensor(0.9226, device='cuda:0')",0.0008125452441163361
19,0.219118515625,"tensor(0.9238, device='cuda:0')",0.0008319644257426262
20,0.22190505859375,"tensor(0.9230, device='cuda:0')",0.0008361616637557745
21,0.21068708984375,"tensor(0.9266, device='cuda:0')",0.0008457633666694164
22,0.2136195703125,"tensor(0.9241, device='cuda:0')",0.0008502890705130994
23,0.21196484375,"tensor(0.9253, device='cuda:0')",0.0008628320647403598
24,0.20598630859375,"tensor(0.9269, device='cuda:0')",0.0008737618336454034
25,0.21023046875,"tensor(0.9259, device='cuda:0')",0.0008755511371418834
26,0.200770234375,"tensor(0.9294, device='cuda:0')",0.0008778808987699449
27,0.2085397265625,"tensor(0.9281, device='cuda:0')",0.0008773322333581746
28,0.2034955078125,"tensor(0.9283, device='cuda:0')",0.0008806404657661915
29,0.19969126953125,"tensor(0.9291, device='cuda:0')",0.0008874860941432416
30,0.20542744140625,"tensor(0.9287, device='cuda:0')",0.0008859921363182366
31,0.20035123046875,"tensor(0.9307, device='cuda:0')",0.0008996225078590214
32,0.20090814453125,"tensor(0.9293, device='cuda:0')",0.000894922181032598
33,0.19885126953125,"tensor(0.9298, device='cuda:0')",0.0008874324266798794
