epoch,train_loss,train_acc,test_acc,quantization_error
0,0.153086357421875,"tensor(0.9503, device='cuda:0')",0.003859323915094137
1,0.1125434765625,"tensor(0.9610, device='cuda:0')",0.003968896809965372
2,0.134001943359375,"tensor(0.9528, device='cuda:0')",0.004136962816119194
3,0.16091712890625,"tensor(0.9434, device='cuda:0')",0.004332370590418577
4,0.1736621875,"tensor(0.9383, device='cuda:0')",0.004533339757472277
5,0.19957671875,"tensor(0.9296, device='cuda:0')",0.004804821684956551
6,0.21447638671875,"tensor(0.9241, device='cuda:0')",0.005021678749471903
7,0.24075453125,"tensor(0.9139, device='cuda:0')",0.0054284692741930485
8,0.25333615234375,"tensor(0.9113, device='cuda:0')",0.0056968447752296925
9,0.26081017578125,"tensor(0.9091, device='cuda:0')",0.0060613155364990234
10,0.26889736328125,"tensor(0.9052, device='cuda:0')",0.006350377108901739
11,0.28000478515625,"tensor(0.9027, device='cuda:0')",0.006669191177934408
12,0.28869099609375,"tensor(0.8980, device='cuda:0')",0.007083571515977383
13,0.2923859375,"tensor(0.8977, device='cuda:0')",0.007419319357722998
14,0.2914050390625,"tensor(0.8980, device='cuda:0')",0.007701285649091005
15,0.3006634765625,"tensor(0.8949, device='cuda:0')",0.00805982481688261
16,0.30995373046875,"tensor(0.8931, device='cuda:0')",0.008310939185321331
17,0.29591662109375,"tensor(0.8987, device='cuda:0')",0.008584478870034218
18,0.3077883203125,"tensor(0.8931, device='cuda:0')",0.00883043184876442
19,0.2906130859375,"tensor(0.8992, device='cuda:0')",0.008984779939055443
20,0.29647576171875,"tensor(0.8979, device='cuda:0')",0.009197733364999294
21,0.2781322265625,"tensor(0.9037, device='cuda:0')",0.009275010786950588
22,0.27558755859375,"tensor(0.9041, device='cuda:0')",0.00943299476057291
23,0.2824828515625,"tensor(0.9019, device='cuda:0')",0.009497039951384068
24,0.2708549609375,"tensor(0.9056, device='cuda:0')",0.009551113471388817
25,0.28071763671875,"tensor(0.9031, device='cuda:0')",0.009526247158646584
26,0.267800234375,"tensor(0.9064, device='cuda:0')",0.00965521577745676
27,0.2744301953125,"tensor(0.9042, device='cuda:0')",0.009718040004372597
28,0.2717114453125,"tensor(0.9049, device='cuda:0')",0.009707908146083355
29,0.27339462890625,"tensor(0.9041, device='cuda:0')",0.009753082878887653
30,0.26449875,"tensor(0.9070, device='cuda:0')",0.009794275276362896
31,0.26428166015625,"tensor(0.9077, device='cuda:0')",0.009781968779861927
32,0.2657437109375,"tensor(0.9076, device='cuda:0')",0.009927665814757347
33,0.26814443359375,"tensor(0.9062, device='cuda:0')",0.009939111769199371
